NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
FIN,Arvo Askola,M,26.0,174.0,65.0,Summer,1936,Athletics,"Athletics Men's 10,000 metres",Silver
SWE,Simon Olof Karl Aspelin,M,34.0,185.0,79.0,Summer,2008,Tennis,Tennis Men's Doubles,Silver
EUN,Igor Vyacheslavovich Astapkovich,M,29.0,192.0,120.0,Summer,1992,Athletics,Athletics Men's Hammer Throw,Silver
CAN,Mark Astley,M,24.0,180.0,84.0,Winter,1994,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
PAK,Manzoor Hussain Atif,M,28.0,187.0,73.0,Summer,1956,Hockey,Hockey Men's Hockey,Silver
PAK,Manzoor Hussain Atif,M,36.0,187.0,73.0,Summer,1964,Hockey,Hockey Men's Hockey,Silver
RSA,"Sidney James Montford ""Sid"" Atkinson",M,23.0,186.0,76.0,Summer,1924,Athletics,Athletics Men's 110 metres Hurdles,Silver
ISL,Arnr Atlason,M,24.0,191.0,91.0,Summer,2008,Handball,Handball Men's Handball,Silver
CAN,"Robert Allan ""Bob"" Attersley",M,26.0,178.0,74.0,Winter,1960,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
CAN,Adrian Mark Aucoin,M,20.0,188.0,94.0,Winter,1994,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
USA,"Victor Lee ""Vic"" Auer",M,35.0,175.0,73.0,Summer,1972,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Silver
TCH,Josef Augusta,M,29.0,179.0,86.0,Winter,1976,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
RUS,Apti Khamzatovich Aukhadov,M,19.0,178.0,85.0,Summer,2012,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
URS,Rein Aun,M,24.0,189.0,88.0,Summer,1964,Athletics,Athletics Men's Decathlon,Silver
NOR,Ove Robert Aunli,M,23.0,183.0,75.0,Winter,1980,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
RUS,Ilya Izyaslavovich Averbukh,M,28.0,177.0,68.0,Winter,2002,Figure Skating,Figure Skating Mixed Ice Dancing,Silver
JPN,Suguru Awaji,M,22.0,174.0,67.0,Summer,2012,Fencing,"Fencing Men's Foil, Team",Silver
ARG,Roberto Fabin Ayala,M,23.0,177.0,75.0,Summer,1996,Football,Football Men's Football,Silver
TUR,Ahmet Ayk,M,26.0,178.0,97.0,Summer,1964,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Silver
JAM,Sanjay Claude Ayre,M,20.0,188.0,84.0,Summer,2000,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
PAK,Khurshid Azam,M,22.0,171.0,67.0,Summer,1964,Hockey,Hockey Men's Hockey,Silver
URS,Albert Azaryan,M,31.0,174.0,72.0,Summer,1960,Gymnastics,Gymnastics Men's Team All-Around,Silver
CUB,Isaac Azcuy Oliva,M,27.0,178.0,80.0,Summer,1980,Judo,Judo Men's Middleweight,Silver
USA,"Anthony Lawrence ""Tony"" Azevedo",M,26.0,186.0,90.0,Summer,2008,Water Polo,Water Polo Men's Water Polo,Silver
PAK,Tariq Aziz,M,26.0,178.0,71.0,Summer,1964,Hockey,Hockey Men's Hockey,Silver
GER,Roland Baar,M,31.0,196.0,90.0,Summer,1996,Rowing,Rowing Men's Coxed Eights,Silver
NED,"Alexander German ""Sander"" Baart",M,24.0,178.0,76.0,Summer,2012,Hockey,Hockey Men's Hockey,Silver
USA,"Jack Babashoff, Jr.",M,21.0,191.0,84.0,Summer,1976,Swimming,Swimming Men's 100 metres Freestyle,Silver
USA,"Richard Aldrich ""Rink"" Babka",M,23.0,195.0,121.0,Summer,1960,Athletics,Athletics Men's Discus Throw,Silver
GER,Bjrn Bach,M,24.0,195.0,92.0,Summer,2000,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
GER,Bjrn Bach,M,28.0,195.0,92.0,Summer,2004,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
USA,Michael Richardson Bach,M,24.0,193.0,89.0,Summer,1984,Rowing,Rowing Men's Coxed Fours,Silver
AUT,Reinhold Bachler,M,23.0,174.0,70.0,Winter,1968,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Silver
SUI,"Ulrich ""Ueli"" Bchli",M,26.0,184.0,90.0,Winter,1976,Bobsleigh,Bobsleigh Men's Four,Silver
SUI,"Ulrich ""Ueli"" Bchli",M,30.0,184.0,90.0,Winter,1980,Bobsleigh,Bobsleigh Men's Four,Silver
SUI,"Alfred ""Fredy"" Bachmann",M,27.0,180.0,70.0,Summer,1972,Rowing,Rowing Men's Coxless Pairs,Silver
ROU,Ion Baciu,M,24.0,165.0,57.0,Summer,1968,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Silver
SWE,Per Anders Bckegren,M,23.0,192.0,89.0,Summer,1992,Handball,Handball Men's Handball,Silver
USA,David Anthony Backes,M,25.0,190.0,100.0,Winter,2010,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
GBR,"Stephen James ""Steve"" Backley",M,27.0,195.0,102.0,Summer,1996,Athletics,Athletics Men's Javelin Throw,Silver
GBR,"Stephen James ""Steve"" Backley",M,31.0,195.0,102.0,Summer,2000,Athletics,Athletics Men's Javelin Throw,Silver
SWE,Eric Natanael Backman,M,23.0,172.0,64.0,Summer,1920,Athletics,"Athletics Men's Cross-Country, Individual",Silver
SWE,Lars Nicklas Bckstrm,M,26.0,185.0,95.0,Winter,2014,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
BRA,"Antnio Carlos ""Badalhoca"" Gueiros Ribeiro",M,26.0,193.0,84.0,Summer,1984,Volleyball,Volleyball Men's Volleyball,Silver
FRA,douard Ferdinand Bader,M,20.0,172.0,76.0,Summer,1920,Rugby,Rugby Men's Rugby,Silver
FRG,"Josef ""Pepi"" Bader",M,26.0,188.0,90.0,Winter,1968,Bobsleigh,Bobsleigh Men's Two,Silver
FRG,"Josef ""Pepi"" Bader",M,30.0,188.0,90.0,Winter,1972,Bobsleigh,Bobsleigh Men's Two,Silver
FRA,Franck William Badiou,M,25.0,174.0,68.0,Summer,1992,Shooting,"Shooting Men's Air Rifle, 10 metres",Silver
KOR,Baek Hyeon-Man,M,24.0,189.0,91.0,Summer,1988,Boxing,Boxing Men's Heavyweight,Silver
CAN,"Cameron ""Cam"" Baerg",M,31.0,182.0,90.0,Summer,2004,Rowing,Rowing Men's Coxless Fours,Silver
UZB,Armen Yuryevich Bagdasarov,M,23.0,190.0,100.0,Summer,1996,Judo,Judo Men's Middleweight,Silver
URS,Antanas Bagdonaviius,M,22.0,187.0,85.0,Summer,1960,Rowing,Rowing Men's Coxed Pairs,Silver
AUS,Nathan Baggaley,M,28.0,193.0,90.0,Summer,2004,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Silver
AUS,Nathan Baggaley,M,28.0,193.0,90.0,Summer,2004,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Silver
IRI,Mohammad Bagheri Motamed,M,26.0,181.0,68.0,Summer,2012,Taekwondo,Taekwondo Men's Featherweight,Silver
URS,Mykola Lvovych Bahlei,M,27.0,190.0,88.0,Summer,1964,Basketball,Basketball Men's Basketball,Silver
GER,Gunnar Bahr,M,25.0,185.0,87.0,Summer,2000,Sailing,Sailing Mixed Three Person Keelboat,Silver
GDR,Jrgen Bhringer,M,29.0,189.0,93.0,Summer,1980,Football,Football Men's Football,Silver
USA,Ryan Bailey,M,32.0,198.0,111.0,Summer,2008,Water Polo,Water Polo Men's Water Polo,Silver
GBR,"Christopher Latham ""Chris"" Baillieu",M,26.0,190.0,85.0,Summer,1976,Rowing,Rowing Men's Double Sculls,Silver
BAH,"Andretti ""Dretti"" Bain",M,22.0,175.0,65.0,Summer,2008,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
POL,Marek Antoni Bajor,M,22.0,183.0,77.0,Summer,1992,Football,Football Men's Football,Silver
PAK,Nawaz Khizar Bajwa,M,22.0,170.0,68.0,Summer,1964,Hockey,Hockey Men's Hockey,Silver
USA,Walter Thane Baker,M,20.0,183.0,72.0,Summer,1952,Athletics,Athletics Men's 200 metres,Silver
USA,Walter Thane Baker,M,25.0,183.0,72.0,Summer,1956,Athletics,Athletics Men's 100 metres,Silver
NED,Billy Pierre Bakker,M,23.0,188.0,82.0,Summer,2012,Hockey,Hockey Men's Hockey,Silver
HUN,Pl Bak,M,26.0,180.0,72.0,Summer,1972,Modern Pentathlon,Modern Pentathlon Men's Team,Silver
URS,Vladimir Nikolayevich Bakulin,M,29.0,156.0,52.0,Summer,1968,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Silver
URS,Andrey Vasilyevich Balashov,M,30.0,175.0,93.0,Summer,1976,Sailing,Sailing Mixed One Person Dinghy,Silver
RUS,Roman Vladimirovich Balashov,M,23.0,192.0,96.0,Summer,2000,Water Polo,Water Polo Men's Water Polo,Silver
CUB,Ledys Frank Balceiro Pajn,M,25.0,178.0,78.0,Summer,2000,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver
CUB,Ledys Frank Balceiro Pajn,M,29.0,178.0,78.0,Summer,2004,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Silver
HUN,Andrs Balcz,M,30.0,181.0,73.0,Summer,1968,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver
HUN,Andrs Balcz,M,34.0,181.0,73.0,Summer,1972,Modern Pentathlon,Modern Pentathlon Men's Team,Silver
URS,Helmts Balderis-Sildedzis,M,27.0,178.0,89.0,Winter,1980,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
HUN,Lszl Blint,M,24.0,180.0,78.0,Summer,1972,Football,Football Men's Football,Silver
NED,Marcel Gerard Balkestein,M,31.0,180.0,77.0,Summer,2012,Hockey,Hockey Men's Hockey,Silver
CAN,"James Allan ""Jimmy"" Ball",M,25.0,180.0,69.0,Summer,1928,Athletics,Athletics Men's 400 metres,Silver
HUN,Jzsef Balla,M,20.0,190.0,120.0,Summer,1976,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Silver
HUN,Jzsef Balla,M,24.0,190.0,120.0,Summer,1980,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Silver
ESP,Daniel Ballart Sans,M,19.0,178.0,73.0,Summer,1992,Water Polo,Water Polo Men's Water Polo,Silver
AUS,Darren Balmforth,M,27.0,178.0,70.0,Summer,2000,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
HUN,Gbor Balogh,M,24.0,187.0,76.0,Summer,2000,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver
BUL,Stoyan Dimitrov Balov,M,28.0,168.0,59.0,Summer,1988,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Silver
GDR,Frank Baltrusch,M,24.0,193.0,92.0,Summer,1988,Swimming,Swimming Men's 200 metres Backstroke,Silver
GER,Heiko Balz,M,22.0,168.0,99.0,Summer,1992,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver
CUB,Carlos Delvis Banteux Surez,M,21.0,174.0,69.0,Summer,2008,Boxing,Boxing Men's Welterweight,Silver
USA,"Michael Allen ""Mike"" Bantom",M,20.0,203.0,93.0,Summer,1972,Basketball,Basketball Men's Basketball,Silver
USA,Kirk Renaud Baptiste,M,22.0,184.0,79.0,Summer,1984,Athletics,Athletics Men's 200 metres,Silver
ITA,Silvio Sergio Baracchini,M,25.0,176.0,77.0,Summer,1976,Water Polo,Water Polo Men's Water Polo,Silver
ITA,Tullio Baraglia,M,26.0,188.0,87.0,Summer,1960,Rowing,Rowing Men's Coxless Fours,Silver
URS,Vilikton Innokentyevich Barannikov,M,26.0,160.0,60.0,Summer,1964,Boxing,Boxing Men's Lightweight,Silver
POL,Pawe Baraszkiewicz,M,23.0,174.0,86.0,Summer,2000,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Silver
URS,Yevgeny Aleksandrovich Barbakov,M,26.0,188.0,94.0,Summer,1980,Rowing,Rowing Men's Quadruple Sculls,Silver
FRA,Ernest Barberolle,M,58.0,156.0,56.0,Summer,1920,Rowing,Rowing Men's Coxed Pairs,Silver
FRA,Ren Barbier,M,37.0,175.0,70.0,Summer,1928,Fencing,"Fencing Men's epee, Team",Silver
POL,Edward Barcik,M,22.0,178.0,72.0,Summer,1972,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
HUN,Sndor Istvn Brdosi,M,23.0,173.0,85.0,Summer,2000,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Silver
PAR,Fredy Jos Bareiro Gamarra,M,22.0,179.0,77.0,Summer,2004,Football,Football Men's Football,Silver
URS,Oleksiy Stepanovych Barkalov,M,22.0,180.0,82.0,Summer,1968,Water Polo,Water Polo Men's Water Polo,Silver
GBR,Ian Dallas Barker,M,34.0,183.0,76.0,Summer,2000,Sailing,Sailing Mixed Skiff,Silver
GER,Bernd Barleben,M,20.0,183.0,79.0,Summer,1960,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
FIN,Sulo Richard Brlund,M,26.0,186.0,87.0,Summer,1936,Athletics,Athletics Men's Shot Put,Silver
USA,"Eric Randolph ""Randy"" Barnes",M,22.0,195.0,132.0,Summer,1988,Athletics,Athletics Men's Shot Put,Silver
RUS,Khasan Makharbekovich Baroyev,M,25.0,188.0,120.0,Summer,2008,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Silver
FRA,Andr Barrais,M,28.0,183.0,78.0,Summer,1948,Basketball,Basketball Men's Basketball,Silver
USA,"Thomas Patrick ""Tom"" Barrasso",M,36.0,190.0,95.0,Winter,2002,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
ESP,scar Barrena Gonzlez,M,29.0,177.0,70.0,Summer,1996,Hockey,Hockey Men's Hockey,Silver
PAR,Diego Daniel Barreto Cceres,M,23.0,182.0,78.0,Summer,2004,Football,Football Men's Football,Silver
PAR,dgar Osvaldo Barreto Cceres,M,20.0,178.0,78.0,Summer,2004,Football,Football Men's Football,Silver
USA,Peter Jones Barrett,M,29.0,184.0,88.0,Summer,1964,Sailing,Sailing Mixed One Person Dinghy,Silver
USA,"Harold Earl ""Hal"" Barron",M,25.0,183.0,64.0,Summer,1920,Athletics,Athletics Men's 110 metres Hurdles,Silver
GUA,Erick Bernab Barrondo Garca,M,21.0,178.0,60.0,Summer,2012,Athletics,Athletics Men's 20 kilometres Walk,Silver
USA,"Jack Leonard ""Jay"" Barrs, Jr.",M,26.0,182.0,70.0,Summer,1988,Archery,Archery Men's Team,Silver
NZL,Kevin Michael Joseph Barry,M,24.0,187.0,80.0,Summer,1984,Boxing,Boxing Men's Light-Heavyweight,Silver
GBR,William Louis Barry,M,23.0,188.0,85.0,Summer,1964,Rowing,Rowing Men's Coxless Fours,Silver
QAT,Mutaz Essa Barshim,M,25.0,190.0,65.0,Summer,2016,Athletics,Athletics Men's High Jump,Silver
DEN,Jacob Jepsen Barse,M,27.0,188.0,73.0,Summer,2016,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
URS,Leonid Volodymyrovych Barteniev,M,23.0,174.0,70.0,Summer,1956,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
URS,Leonid Volodymyrovych Barteniev,M,26.0,174.0,70.0,Summer,1960,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
CAN,"Donald Brian ""Don"" Bartlett",M,41.0,185.0,84.0,Winter,2002,Curling,Curling Men's Curling,Silver
GBR,"Christopher Roger ""Chris"" Bartley",M,28.0,178.0,72.0,Summer,2012,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
NED,Michiel Bernhard Emiel Marie Bartman,M,33.0,193.0,90.0,Summer,2000,Rowing,Rowing Men's Quadruple Sculls,Silver
NED,Michiel Bernhard Emiel Marie Bartman,M,37.0,193.0,90.0,Summer,2004,Rowing,Rowing Men's Coxed Eights,Silver
TCH,Jan Brt,M,21.0,181.0,67.0,Summer,1976,Modern Pentathlon,Modern Pentathlon Men's Team,Silver
USA,"Randall Earl ""Randy"" Bartz",M,25.0,175.0,75.0,Winter,1994,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
URS,Aleksandr Georgiyevich Baryshnikov,M,31.0,198.0,130.0,Summer,1980,Athletics,Athletics Men's Shot Put,Silver
BUL,Serafim Ivanov Barzakov,M,25.0,170.0,66.0,Summer,2000,Wrestling,"Wrestling Men's Lightweight, Freestyle",Silver
IRI,Mansour Barzegar,M,29.0,178.0,74.0,Summer,1976,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver
TUR,Hakk Baar,M,22.0,185.0,97.0,Summer,1992,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Silver
URS,Iurie Bacatov,M,20.0,190.0,85.0,Summer,1988,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
EUN,Iurie Bacatov,M,24.0,190.0,85.0,Summer,1992,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
ITA,Gianluca Basile,M,29.0,192.0,94.0,Summer,2004,Basketball,Basketball Men's Basketball,Silver
BLR,Igor Mikhaylovich Basinsky,M,33.0,180.0,97.0,Summer,1996,Shooting,"Shooting Men's Free Pistol, 50 metres",Silver
BLR,Igor Mikhaylovich Basinsky,M,37.0,180.0,97.0,Summer,2000,Shooting,"Shooting Men's Free Pistol, 50 metres",Silver
ARG,Christian Gustavo Bassedas,M,23.0,176.0,74.0,Summer,1996,Football,Football Men's Football,Silver
FRG,Christian Bassemir,M,28.0,178.0,76.0,Summer,1984,Hockey,Hockey Men's Hockey,Silver
USA,Lanny Robert Bassham,M,25.0,175.0,73.0,Summer,1972,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",Silver
CAN,Evert Bastet,M,34.0,183.0,90.0,Summer,1984,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Silver
BRA,Joo Santos Batista,M,27.0,179.0,68.0,Summer,1988,Football,Football Men's Football,Silver
URS,Oleksandr Mykhailovych Batiuk,M,24.0,171.0,67.0,Winter,1984,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
ITA,Romano Battisti,M,25.0,190.0,91.0,Summer,2012,Rowing,Rowing Men's Double Sculls,Silver
CZE,Luk Bauer,M,28.0,181.0,73.0,Winter,2006,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Silver
GER,Robert Bauer,M,21.0,183.0,76.0,Summer,2016,Football,Football Men's Football,Silver
CAN,"Stephen Todd ""Steve"" Bauer",M,25.0,170.0,72.0,Summer,1984,Cycling,"Cycling Men's Road Race, Individual",Silver
FRG,"Wilhelm Bernd ""Willi"" Baues",M,23.0,182.0,79.0,Summer,1972,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Silver
FRA,Grgory Benot Baug,M,23.0,181.0,100.0,Summer,2008,Cycling,Cycling Men's Team Sprint,Silver
FRA,Grgory Benot Baug,M,27.0,181.0,100.0,Summer,2012,Cycling,Cycling Men's Sprint,Silver
FRA,Grgory Benot Baug,M,27.0,181.0,100.0,Summer,2012,Cycling,Cycling Men's Team Sprint,Silver
GBR,"James Steven ""Jamie"" Baulch (Mills-)",M,23.0,173.0,71.0,Summer,1996,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
GDR,Frank Baum,M,24.0,180.0,77.0,Summer,1980,Football,Football Men's Football,Silver
SUI,Alex Baumann,M,28.0,181.0,100.0,Winter,2014,Bobsleigh,Bobsleigh Men's Two,Silver
FRG,Dieter Baumann,M,23.0,178.0,62.0,Summer,1988,Athletics,"Athletics Men's 5,000 metres",Silver
USA,Bruce Robert Baumgartner,M,27.0,188.0,130.0,Summer,1988,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Silver
FRG,Hans-Peter Baumgartner,M,23.0,190.0,71.0,Summer,1972,Athletics,Athletics Men's Long Jump,Silver
GER,Hans-Jrgen Bumler,M,18.0,176.0,74.0,Winter,1960,Figure Skating,Figure Skating Mixed Pairs,Silver
GER,Hans-Jrgen Bumler,M,21.0,176.0,74.0,Winter,1964,Figure Skating,Figure Skating Mixed Pairs,Silver
GER,Markus Baur,M,33.0,190.0,88.0,Summer,2004,Handball,Handball Men's Handball,Silver
FRA,Honor Jean Bayard,M,26.0,173.0,78.0,Summer,1924,Rugby,Rugby Men's Rugby,Silver
USA,Ernest Henry Bayer,M,23.0,190.0,77.0,Summer,1928,Rowing,Rowing Men's Coxless Fours,Silver
TAN,Filbert Bayi Sanka,M,27.0,183.0,59.0,Summer,1980,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
USA,William Henry Will Baylis,M,26.0,185.0,84.0,Summer,1988,Sailing,Sailing Mixed Three Person Keelboat,Silver
AZE,Rvn Bayramov,M,21.0,160.0,59.0,Summer,2008,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver
AZE,Rvn Bayramov,M,25.0,160.0,59.0,Summer,2012,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver
KAZ,Islam Ilyasovich Bayramukov,M,29.0,186.0,97.0,Summer,2000,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver
URS,Viktor Andreyevich Bazhenov,M,26.0,170.0,72.0,Summer,1972,Fencing,"Fencing Men's Sabre, Team",Silver
USA,Sebastian Bea,M,23.0,198.0,89.0,Summer,2000,Rowing,Rowing Men's Coxless Pairs,Silver
YUG,Vladimir Beara,M,23.0,184.0,82.0,Summer,1952,Football,Football Men's Football,Silver
USA,Percy Morris Beard,M,24.0,193.0,84.0,Summer,1932,Athletics,Athletics Men's 110 metres Hurdles,Silver
USA,Ronald Layne Beaubien,M,32.0,198.0,100.0,Summer,2008,Water Polo,Water Polo Men's Water Polo,Silver
FRA,Maxime Eugne Ren Beaumont,M,34.0,191.0,94.0,Summer,2016,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",Silver
ANZ,"Francis Joseph Edmund ""Frank"" De Beaurepaire",M,16.0,170.0,65.0,Summer,1908,Swimming,Swimming Men's 400 metres Freestyle,Silver
AUS,"Francis Joseph Edmund ""Frank"" De Beaurepaire",M,28.0,170.0,65.0,Summer,1920,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
AUS,"Francis Joseph Edmund ""Frank"" De Beaurepaire",M,32.0,170.0,65.0,Summer,1924,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
BRA,"Jos Roberto ""Bebeto"" Gama de Oliveira",M,24.0,177.0,69.0,Summer,1988,Football,Football Men's Football,Silver
YUG,Milivoj Bebi,M,20.0,188.0,88.0,Summer,1980,Water Polo,Water Polo Men's Water Polo,Silver
FRG,Frank Beck,M,23.0,179.0,72.0,Summer,1984,Fencing,"Fencing Men's Foil, Team",Silver
GDR,Volker Beck,M,24.0,191.0,82.0,Summer,1980,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
GER,Marcus Becker,M,22.0,180.0,72.0,Summer,2004,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Silver
JAM,James Charles Beckford,M,21.0,178.0,78.0,Summer,1996,Athletics,Athletics Men's Long Jump,Silver
CAN,ric Bdard,M,29.0,173.0,77.0,Winter,2006,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
TCH,Miloslav Bednak,M,23.0,175.0,92.0,Summer,1988,Shooting,Shooting Mixed Trap,Silver
GDR,Klaus Beer,M,25.0,176.0,74.0,Summer,1968,Athletics,Athletics Men's Long Jump,Silver
KGZ,"Kanatbek Kubatovich ""Kanat"" Begaliyev",M,24.0,168.0,66.0,Summer,2008,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Silver
AUS,Dale Begg-Smith,M,25.0,186.0,84.0,Winter,2010,Freestyle Skiing,Freestyle Skiing Men's Moguls,Silver
FRA,Louis Bguet,M,29.0,172.0,99.0,Summer,1924,Rugby,Rugby Men's Rugby,Silver
USA,"Donald Ray ""Don"" Behm",M,23.0,163.0,57.0,Summer,1968,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Silver
FRA,Jean-Baptiste Andr Bhotguy,M,23.0,165.0,69.0,Summer,1924,Rugby,Rugby Men's Rugby,Silver
FRG,Matthias Behr,M,29.0,194.0,87.0,Summer,1984,Fencing,"Fencing Men's Foil, Individual",Silver
FRG,Matthias Behr,M,29.0,194.0,87.0,Summer,1984,Fencing,"Fencing Men's Foil, Team",Silver
FRG,Matthias Behr,M,33.0,194.0,87.0,Summer,1988,Fencing,"Fencing Men's Foil, Team",Silver
FRG,Reinhold Behr,M,27.0,186.0,82.0,Summer,1976,Fencing,"Fencing Men's epee, Team",Silver
GDR,Holger Behrendt,M,24.0,161.0,60.0,Summer,1988,Gymnastics,Gymnastics Men's Team All-Around,Silver
GDR,Jan Behrendt,M,20.0,169.0,70.0,Winter,1988,Luge,Luge Mixed (Men)'s Doubles,Silver
GER,Klaus Behrens,M,23.0,191.0,88.0,Summer,1964,Rowing,Rowing Men's Coxed Eights,Silver
ESP,Jos Manuel Beirn Lozano,M,25.0,196.0,90.0,Summer,1984,Basketball,Basketball Men's Basketball,Silver
ETH,Kenenisa Bekele Beyecha,M,22.0,165.0,56.0,Summer,2004,Athletics,"Athletics Men's 5,000 metres",Silver
RUS,Aleksandr Vladimirovich Beketov,M,26.0,182.0,75.0,Summer,1996,Fencing,"Fencing Men's epee, Team",Silver
URS,Dmitry Nikolayevich Bekhterev,M,26.0,194.0,93.0,Summer,1976,Rowing,Rowing Men's Coxed Pairs,Silver
NOR,Fredrik Raaen Bekken,M,25.0,183.0,84.0,Summer,2000,Rowing,Rowing Men's Double Sculls,Silver
RSA,"Daniel Wepener ""Daan"" Bekker",M,28.0,180.0,89.0,Summer,1960,Boxing,Boxing Men's Heavyweight,Silver
ESP,Jos Mara Belausteguigoitia Landaluce,M,20.0,193.0,95.0,Summer,1920,Football,Football Men's Football,Silver
AUS,Mathew Belcher,M,33.0,173.0,62.0,Summer,2016,Sailing,Sailing Men's Two Person Dinghy,Silver
UKR,Zhan Vensanovych Beleniuk,M,25.0,178.0,85.0,Summer,2016,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Silver
URS,Semyon Viktorovich Belits-Geyman,M,23.0,186.0,73.0,Summer,1968,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
CUB,Alexei Bell Quintero,M,24.0,176.0,87.0,Summer,2008,Baseball,Baseball Men's Baseball,Silver
AUS,David Bell,M,21.0,170.0,65.0,Summer,1976,Hockey,Hockey Men's Hockey,Silver
COL,Helmut Ernesto Bellingrodt Wolf,M,23.0,178.0,78.0,Summer,1972,Shooting,"Shooting Mixed Running Target, 50 metres",Silver
COL,Helmut Ernesto Bellingrodt Wolf,M,35.0,178.0,78.0,Summer,1984,Shooting,"Shooting Men's Running Target, 50 metres",Silver
POR,Duarte Manuel Pinto Coelho de Almeida Bello,M,27.0,174.0,89.0,Summer,1948,Sailing,Sailing Mixed Two Person Keelboat,Silver
POR,Fernando Pinto Coelho de Almeida Bello,M,23.0,180.0,82.0,Summer,1948,Sailing,Sailing Mixed Two Person Keelboat,Silver
AUS,Alexander Belonogoff,M,26.0,187.0,90.0,Summer,2016,Rowing,Rowing Men's Quadruple Sculls,Silver
URS,Yevgeny Vladimirovich Belousov,M,21.0,183.0,86.0,Winter,1984,Luge,Luge Mixed (Men)'s Doubles,Silver
URS,Vladimir Borisovich Belov,M,22.0,195.0,92.0,Summer,1980,Handball,Handball Men's Handball,Silver
URS,Aleksandr Vladimirovich Belyakov,M,22.0,178.0,74.0,Winter,1984,Luge,Luge Mixed (Men)'s Doubles,Silver
RUS,David Sagitovich Belyavsky,M,24.0,165.0,55.0,Summer,2016,Gymnastics,Gymnastics Men's Team All-Around,Silver
