Event,Sport,Year,Country,NOC,Sex,Medal,sno,ID,Age,Height,Weight
Gymnastics Men's Pommelled Horse,Gymnastics,1988,Hungary,HUN,M,Gold,25938.0,13535.0,23.0,175.0,68.0
Gymnastics Men's Pommelled Horse,Gymnastics,1988,Russia,URS,M,Gold,21881.0,11547.0,21.0,169.0,70.0
Gymnastics Men's Pommelled Horse,Gymnastics,1992,North Korea,PRK,M,Gold,180081.0,90509.0,20.0,163.0,56.0
Gymnastics Men's Pommelled Horse,Gymnastics,1992,Russia,EUN,M,Gold,217839.0,109416.0,20.0,169.0,68.0
Gymnastics Men's Pommelled Horse,Gymnastics,1996,Switzerland,SUI,M,Gold,137983.0,69334.0,29.0,162.0,56.0
Gymnastics Men's Pommelled Horse,Gymnastics,2000,Romania,ROU,M,Gold,246722.0,123534.0,24.0,163.0,57.0
Gymnastics Men's Pommelled Horse,Gymnastics,2004,China,CHN,M,Gold,237585.0,119166.0,19.0,156.0,48.0
Gymnastics Men's Pommelled Horse,Gymnastics,2008,China,CHN,M,Gold,263808.0,132011.0,23.0,163.0,52.0
Gymnastics Men's Pommelled Horse,Gymnastics,2012,Hungary,HUN,M,Gold,20123.0,10614.0,27.0,178.0,70.0
Gymnastics Men's Pommelled Horse,Gymnastics,2016,UK,GBR,M,Gold,259835.0,130071.0,23.0,167.0,56.0
Gymnastics Men's Rings,Gymnastics,1956,Russia,URS,M,Gold,11542.0,6300.0,27.0,174.0,72.0
Gymnastics Men's Rings,Gymnastics,1960,Russia,URS,M,Gold,11550.0,6300.0,31.0,174.0,72.0
Gymnastics Men's Rings,Gymnastics,1964,Japan,JPN,M,Gold,92444.0,46821.0,24.0,160.0,58.0
Gymnastics Men's Rings,Gymnastics,1968,Japan,JPN,M,Gold,167946.0,84381.0,25.0,163.0,59.0
Gymnastics Men's Rings,Gymnastics,1972,Japan,JPN,M,Gold,167954.0,84381.0,29.0,163.0,59.0
Gymnastics Men's Rings,Gymnastics,1976,Russia,URS,M,Gold,7524.0,4198.0,23.0,166.0,60.0
Gymnastics Men's Rings,Gymnastics,1980,Russia,URS,M,Gold,56205.0,28790.0,22.0,178.0,70.0
Gymnastics Men's Rings,Gymnastics,1984,China,CHN,M,Gold,138259.0,69459.0,20.0,164.0,58.0
Gymnastics Men's Rings,Gymnastics,1984,Japan,JPN,M,Gold,86872.0,44064.0,27.0,162.0,58.0
Gymnastics Men's Rings,Gymnastics,1988,Germany,GDR,M,Gold,17704.0,9419.0,24.0,161.0,60.0
Gymnastics Men's Rings,Gymnastics,1988,Russia,URS,M,Gold,21880.0,11547.0,21.0,169.0,70.0
Gymnastics Men's Rings,Gymnastics,1992,Russia,EUN,M,Gold,217838.0,109416.0,20.0,169.0,68.0
Gymnastics Men's Rings,Gymnastics,1996,Italy,ITA,M,Gold,39049.0,20096.0,26.0,165.0,60.0
Gymnastics Men's Rings,Gymnastics,2000,Hungary,HUN,M,Gold,46826.0,24135.0,30.0,168.0,64.0
Gymnastics Men's Rings,Gymnastics,2004,Greece,GRE,M,Gold,235721.0,118186.0,27.0,163.0,59.0
Gymnastics Men's Rings,Gymnastics,2008,China,CHN,M,Gold,39471.0,20312.0,23.0,160.0,58.0
Gymnastics Men's Rings,Gymnastics,2012,Brazil,BRA,M,Gold,267707.0,133931.0,22.0,156.0,61.0
Gymnastics Men's Rings,Gymnastics,2016,Greece,GRE,M,Gold,187216.0,94094.0,25.0,164.0,62.0
Gymnastics Men's Rope Climbing,Gymnastics,1932,USA,USA,M,Gold,15720.0,8474.0,22.0,167.0,59.0
Gymnastics Men's Team All-Around,Gymnastics,1904,USA,USA,M,Gold,95297.0,48256.0,26.0,165.0,71.0
Gymnastics Men's Team All-Around,Gymnastics,1908,Sweden,SWE,M,Gold,90932.0,46071.0,21.0,171.0,67.0
Gymnastics Men's Team All-Around,Gymnastics,1948,Finland,FIN,M,Gold,105867.0,53156.5,34.0,173.5,64.0
Gymnastics Men's Team All-Around,Gymnastics,1956,Russia,URS,M,Gold,217313.0,109161.0,24.0,171.0,71.0
Gymnastics Men's Team All-Around,Gymnastics,1960,Japan,JPN,M,Gold,168926.5,84844.5,24.0,160.0,57.0
Gymnastics Men's Team All-Around,Gymnastics,1964,Japan,JPN,M,Gold,168934.5,84844.5,25.5,160.5,58.0
Gymnastics Men's Team All-Around,Gymnastics,1968,Japan,JPN,M,Gold,115226.5,58353.5,23.5,163.0,58.5
Gymnastics Men's Team All-Around,Gymnastics,1972,Japan,JPN,M,Gold,141925.5,71541.5,24.5,163.0,59.0
Gymnastics Men's Team All-Around,Gymnastics,1976,Japan,JPN,M,Gold,113289.5,57370.5,27.0,162.5,58.0
Gymnastics Men's Team All-Around,Gymnastics,1980,Russia,URS,M,Gold,101760.5,51364.0,22.0,170.0,62.5
Gymnastics Men's Team All-Around,Gymnastics,1984,USA,USA,M,Gold,84310.0,42765.5,23.0,165.0,62.0
Gymnastics Men's Team All-Around,Gymnastics,1988,Russia,URS,M,Gold,98891.5,50128.5,21.0,167.0,63.0
Gymnastics Men's Team All-Around,Gymnastics,1992,Russia,EUN,M,Gold,188837.5,94814.5,21.0,165.0,63.0
Gymnastics Men's Team All-Around,Gymnastics,1996,Russia,RUS,M,Gold,179982.5,90438.5,20.0,164.0,61.0
Gymnastics Men's Team All-Around,Gymnastics,2000,China,CHN,M,Gold,263823.0,132023.5,20.5,162.0,55.5
Gymnastics Men's Team All-Around,Gymnastics,2004,Japan,JPN,M,Gold,204664.0,102645.5,24.0,167.0,62.0
Gymnastics Men's Team All-Around,Gymnastics,2008,China,CHN,M,Gold,201102.0,100768.5,25.0,161.0,55.5
Gymnastics Men's Team All-Around,Gymnastics,2012,China,CHN,M,Gold,86724.0,43980.0,24.0,160.0,58.0
Gymnastics Men's Team All-Around,Gymnastics,2016,Japan,JPN,M,Gold,236062.0,118359.0,26.0,162.0,54.0
"Gymnastics Men's Team All-Around, Swedish System",Gymnastics,1912,Sweden,SWE,M,Gold,219860.0,110446.0,26.0,176.0,73.0
Handball Men's Handball,Handball,1972,Serbia,YUG,M,Gold,159599.5,80096.5,26.0,186.5,87.0
Handball Men's Handball,Handball,1976,Russia,URS,M,Gold,119454.0,60425.5,27.0,188.5,88.0
Handball Men's Handball,Handball,1980,Germany,GDR,M,Gold,117264.0,59186.0,27.5,184.5,84.5
Handball Men's Handball,Handball,1984,Serbia,YUG,M,Gold,145300.0,73020.0,27.0,191.0,90.0
Handball Men's Handball,Handball,1988,Russia,URS,M,Gold,190188.0,95509.5,25.0,192.5,92.5
Handball Men's Handball,Handball,1992,Russia,EUN,M,Gold,83767.0,42586.0,25.0,195.0,100.0
Handball Men's Handball,Handball,1996,Croatia,CRO,M,Gold,152414.0,76501.0,29.0,194.0,99.0
Handball Men's Handball,Handball,2000,Russia,RUS,M,Gold,129791.0,65343.0,29.0,196.0,94.0
Handball Men's Handball,Handball,2004,Croatia,CRO,M,Gold,152415.0,76501.0,26.0,194.0,94.0
Handball Men's Handball,Handball,2008,France,FRA,M,Gold,79874.0,40547.0,31.0,192.0,93.0
Handball Men's Handball,Handball,2012,France,FRA,M,Gold,86210.0,43698.0,30.0,192.0,95.0
Handball Men's Handball,Handball,2016,Denmark,DEN,M,Gold,132259.0,66567.5,29.5,195.5,96.5
Hockey Men's Hockey,Hockey,1908,UK,GBR,M,Gold,262755.0,131475.0,23.0,193.0,89.0
Hockey Men's Hockey,Hockey,1948,India,IND,M,Gold,42473.0,21912.0,21.0,162.0,53.0
Hockey Men's Hockey,Hockey,1952,India,IND,M,Gold,131842.0,66535.5,24.0,165.0,55.5
Hockey Men's Hockey,Hockey,1956,India,IND,M,Gold,133787.0,67372.0,28.0,168.0,64.0
Hockey Men's Hockey,Hockey,1960,Pakistan,PAK,M,Gold,31960.0,16419.0,28.0,174.0,69.0
Hockey Men's Hockey,Hockey,1964,India,IND,M,Gold,221007.0,111032.0,28.0,170.0,61.0
Hockey Men's Hockey,Hockey,1968,Pakistan,PAK,M,Gold,49191.0,25336.0,26.0,170.0,71.0
Hockey Men's Hockey,Hockey,1972,Germany,FRG,M,Gold,156583.0,78822.0,25.0,178.5,75.0
Hockey Men's Hockey,Hockey,1976,New Zealand,NZL,M,Gold,124927.0,62910.5,27.0,174.5,68.5
Hockey Men's Hockey,Hockey,1980,India,IND,M,Gold,205290.5,103079.5,23.0,171.0,65.5
Hockey Men's Hockey,Hockey,1984,Pakistan,PAK,M,Gold,106774.5,54035.5,24.0,171.5,67.0
Hockey Men's Hockey,Hockey,1988,UK,GBR,M,Gold,100402.5,50893.0,27.5,181.5,77.5
Hockey Men's Hockey,Hockey,1992,Germany,GER,M,Gold,153438.0,77005.0,24.0,185.0,80.0
Hockey Men's Hockey,Hockey,1996,Netherlands,NED,M,Gold,107016.0,54091.0,28.0,182.0,80.0
Hockey Men's Hockey,Hockey,2000,Netherlands,NED,M,Gold,124402.5,62611.0,27.0,183.0,80.5
Hockey Men's Hockey,Hockey,2004,Australia,AUS,M,Gold,83703.0,42452.0,26.0,182.0,76.0
Hockey Men's Hockey,Hockey,2008,Germany,GER,M,Gold,170174.0,85512.0,25.0,181.0,80.0
Hockey Men's Hockey,Hockey,2012,Germany,GER,M,Gold,212834.5,106837.0,26.0,183.5,80.5
Hockey Men's Hockey,Hockey,2016,Argentina,ARG,M,Gold,167488.0,84159.0,30.0,178.0,76.0
Ice Hockey Men's Ice Hockey,Ice Hockey,1920,Canada,CAN,M,Gold,77609.0,39430.0,22.5,179.5,71.5
Ice Hockey Men's Ice Hockey,Ice Hockey,1924,Canada,CAN,M,Gold,181345.0,91056.0,25.5,175.5,76.0
Ice Hockey Men's Ice Hockey,Ice Hockey,1928,Canada,CAN,M,Gold,216875.0,108750.0,22.0,178.0,80.5
Ice Hockey Men's Ice Hockey,Ice Hockey,1932,Canada,CAN,M,Gold,191466.5,96152.5,22.0,172.5,84.0
Ice Hockey Men's Ice Hockey,Ice Hockey,1936,UK,GBR,M,Gold,60574.0,30990.0,23.0,178.0,71.0
Ice Hockey Men's Ice Hockey,Ice Hockey,1948,Canada,CAN,M,Gold,132337.0,66607.0,22.0,189.0,79.0
Ice Hockey Men's Ice Hockey,Ice Hockey,1952,Canada,CAN,M,Gold,190956.0,95910.0,26.0,178.0,76.0
Ice Hockey Men's Ice Hockey,Ice Hockey,1956,Russia,URS,M,Gold,194001.0,97389.0,29.0,178.0,82.0
Ice Hockey Men's Ice Hockey,Ice Hockey,1960,USA,USA,M,Gold,153652.0,77127.5,24.0,179.0,79.5
Ice Hockey Men's Ice Hockey,Ice Hockey,1964,Russia,URS,M,Gold,141760.0,71116.0,25.0,176.0,81.0
Ice Hockey Men's Ice Hockey,Ice Hockey,1968,Russia,URS,M,Gold,175567.5,88135.5,27.0,177.5,81.5
Ice Hockey Men's Ice Hockey,Ice Hockey,1972,Russia,URS,M,Gold,185063.0,93012.5,24.5,180.5,79.0
Ice Hockey Men's Ice Hockey,Ice Hockey,1976,Russia,URS,M,Gold,172951.0,86880.5,26.5,181.0,79.5
Ice Hockey Men's Ice Hockey,Ice Hockey,1980,USA,USA,M,Gold,163985.0,82306.0,22.0,180.0,82.0
Ice Hockey Men's Ice Hockey,Ice Hockey,1984,Russia,URS,M,Gold,139808.5,70264.5,25.0,178.5,84.0
Ice Hockey Men's Ice Hockey,Ice Hockey,1988,Russia,URS,M,Gold,127770.0,64406.0,26.0,180.0,84.0
Ice Hockey Men's Ice Hockey,Ice Hockey,1992,Russia,EUN,M,Gold,126237.0,63671.5,23.5,183.0,83.5
Ice Hockey Men's Ice Hockey,Ice Hockey,1994,Sweden,SWE,M,Gold,110427.5,55838.0,25.5,180.5,82.5
Ice Hockey Men's Ice Hockey,Ice Hockey,1998,Czech Republic,CZE,M,Gold,183074.0,92010.0,26.0,186.0,90.0
Ice Hockey Men's Ice Hockey,Ice Hockey,2002,Canada,CAN,M,Gold,138183.5,69438.5,29.0,185.0,95.0
Ice Hockey Men's Ice Hockey,Ice Hockey,2006,Sweden,SWE,M,Gold,142499.5,71532.0,29.0,185.0,90.5
Ice Hockey Men's Ice Hockey,Ice Hockey,2010,Canada,CAN,M,Gold,157006.0,78771.0,25.5,188.0,95.0
Ice Hockey Men's Ice Hockey,Ice Hockey,2014,Canada,CAN,M,Gold,147150.5,73823.0,28.0,188.0,93.0
Judo Men's Extra-Lightweight,Judo,1980,France,FRA,M,Gold,199519.0,100201.0,21.0,172.0,66.0
Judo Men's Extra-Lightweight,Judo,1984,Japan,JPN,M,Gold,99112.0,50156.0,24.0,157.0,60.0
Judo Men's Extra-Lightweight,Judo,1988,South Korea,KOR,M,Gold,118637.0,60020.0,23.0,172.0,60.0
Judo Men's Extra-Lightweight,Judo,1996,Japan,JPN,M,Gold,172760.0,86802.0,21.0,164.0,60.0
Judo Men's Extra-Lightweight,Judo,2000,Japan,JPN,M,Gold,172761.0,86802.0,25.0,164.0,60.0
Judo Men's Extra-Lightweight,Judo,2004,Japan,JPN,M,Gold,172762.0,86802.0,29.0,164.0,60.0
Judo Men's Extra-Lightweight,Judo,2008,South Korea,KOR,M,Gold,40838.0,21043.0,27.0,163.0,65.0
Judo Men's Extra-Lightweight,Judo,2012,Russia,RUS,M,Gold,75234.0,38177.0,23.0,170.0,60.0
Judo Men's Extra-Lightweight,Judo,2016,Russia,RUS,M,Gold,164991.0,82859.0,30.0,166.0,60.0
Judo Men's Half-Heavyweight,Judo,1972,Russia,URS,M,Gold,40647.0,20944.0,22.0,190.0,110.0
Judo Men's Half-Heavyweight,Judo,1976,Japan,JPN,M,Gold,172070.0,86459.0,29.0,190.0,93.0
Judo Men's Half-Heavyweight,Judo,1980,Belgium,BEL,M,Gold,248235.0,124277.0,26.0,187.0,95.0
Judo Men's Half-Heavyweight,Judo,1984,South Korea,KOR,M,Gold,87629.0,44417.0,22.0,184.0,95.0
Judo Men's Half-Heavyweight,Judo,1988,Brazil,BRA,M,Gold,158468.0,79547.0,24.0,180.0,95.0
Judo Men's Half-Heavyweight,Judo,1992,Hungary,HUN,M,Gold,125579.0,63369.0,20.0,200.0,102.0
Judo Men's Half-Heavyweight,Judo,1996,Poland,POL,M,Gold,168463.0,84666.0,26.0,186.0,100.0
Judo Men's Half-Heavyweight,Judo,2000,Japan,JPN,M,Gold,103178.0,52200.0,22.0,183.0,100.0
Judo Men's Half-Heavyweight,Judo,2004,Belarus,BLR,M,Gold,147076.0,73813.0,25.0,180.0,100.0
Judo Men's Half-Heavyweight,Judo,2008,Mongolia,MGL,M,Gold,167620.0,84214.0,24.0,178.0,104.0
Judo Men's Half-Heavyweight,Judo,2012,Russia,RUS,M,Gold,117032.0,59263.0,28.0,182.0,100.0
Judo Men's Half-Heavyweight,Judo,2016,Czech Republic,CZE,M,Gold,127562.0,64292.0,25.0,197.0,105.0
Judo Men's Half-Lightweight,Judo,1980,Russia,URS,M,Gold,224862.0,112955.0,25.0,164.0,65.0
Judo Men's Half-Lightweight,Judo,1984,Japan,JPN,M,Gold,152681.0,76614.0,27.0,164.0,65.0
Judo Men's Half-Lightweight,Judo,1988,South Korea,KOR,M,Gold,134939.0,67896.0,25.0,168.0,65.0
Judo Men's Half-Lightweight,Judo,1996,Germany,GER,M,Gold,194983.0,97851.0,29.0,175.0,65.0
Judo Men's Half-Lightweight,Judo,2000,Turkey,TUR,M,Gold,179728.0,90322.0,28.0,165.0,68.0
Judo Men's Half-Lightweight,Judo,2004,Japan,JPN,M,Gold,245750.0,123060.0,26.0,160.0,66.0
Judo Men's Half-Lightweight,Judo,2008,Japan,JPN,M,Gold,245751.0,123060.0,30.0,160.0,66.0
Judo Men's Half-Lightweight,Judo,2012,Georgia,GEO,M,Gold,217721.0,109358.0,20.0,170.0,75.0
Judo Men's Half-Lightweight,Judo,2016,Italy,ITA,M,Gold,15685.0,8452.0,21.0,160.0,66.0
Judo Men's Half-Middleweight,Judo,1972,Japan,JPN,M,Gold,172764.0,86804.0,23.0,163.0,69.0
Judo Men's Half-Middleweight,Judo,1976,Russia,URS,M,Gold,170248.0,85545.0,23.0,174.0,73.0
Judo Men's Half-Middleweight,Judo,1980,Russia,URS,M,Gold,116624.0,59007.0,21.0,178.0,78.0
Judo Men's Half-Middleweight,Judo,1984,Germany,FRG,M,Gold,260234.0,130247.0,22.0,179.0,78.0
Judo Men's Half-Middleweight,Judo,1988,Poland,POL,M,Gold,135789.0,68321.0,25.0,180.0,85.0
Judo Men's Half-Middleweight,Judo,1992,Japan,JPN,M,Gold,266081.0,133119.0,22.0,180.0,90.0
Judo Men's Half-Middleweight,Judo,1996,France,FRA,M,Gold,27083.0,14085.0,24.0,184.0,78.0
Judo Men's Half-Middleweight,Judo,2000,Japan,JPN,M,Gold,235469.0,118059.0,25.0,174.0,81.0
Judo Men's Half-Middleweight,Judo,2004,Greece,GRE,M,Gold,102470.0,51829.0,17.0,179.0,90.0
Judo Men's Half-Middleweight,Judo,2008,Germany,GER,M,Gold,22338.0,11757.0,28.0,180.0,81.0
Judo Men's Half-Middleweight,Judo,2012,South Korea,KOR,M,Gold,118629.0,60013.0,27.0,180.0,78.0
Judo Men's Half-Middleweight,Judo,2016,Russia,RUS,M,Gold,116787.0,59097.0,22.0,182.0,81.0
Judo Men's Heavyweight,Judo,1964,Japan,JPN,M,Gold,103147.0,52186.0,26.0,173.0,88.0
Judo Men's Heavyweight,Judo,1976,Russia,URS,M,Gold,173426.0,87151.0,26.0,192.0,120.0
Judo Men's Heavyweight,Judo,1980,France,FRA,M,Gold,181914.0,91430.0,27.0,185.0,110.0
Judo Men's Heavyweight,Judo,1984,Japan,JPN,M,Gold,208036.0,104426.0,23.0,180.0,143.0
Judo Men's Heavyweight,Judo,1988,Japan,JPN,M,Gold,208037.0,104426.0,27.0,180.0,143.0
Judo Men's Heavyweight,Judo,1996,France,FRA,M,Gold,58075.0,29718.0,27.0,196.0,125.0
Judo Men's Heavyweight,Judo,2000,France,FRA,M,Gold,58076.0,29718.0,31.0,196.0,125.0
Judo Men's Heavyweight,Judo,2004,Japan,JPN,M,Gold,232892.0,116817.0,24.0,185.0,100.0
Judo Men's Heavyweight,Judo,2008,Japan,JPN,M,Gold,103775.0,52506.0,21.0,180.0,111.0
Judo Men's Heavyweight,Judo,2012,France,FRA,M,Gold,200891.0,100905.0,23.0,203.0,139.0
Judo Men's Heavyweight,Judo,2016,France,FRA,M,Gold,200892.0,100905.0,27.0,203.0,139.0
Judo Men's Lightweight,Judo,1964,Japan,JPN,M,Gold,167931.0,84376.0,23.0,165.0,69.0
Judo Men's Lightweight,Judo,1972,Japan,JPN,M,Gold,114828.0,58156.0,22.0,164.0,63.0
Judo Men's Lightweight,Judo,1976,Cuba,CUB,M,Gold,202615.0,101768.0,24.0,167.0,63.0
Judo Men's Lightweight,Judo,1980,Italy,ITA,M,Gold,75289.0,38209.0,21.0,175.0,70.0
Judo Men's Lightweight,Judo,1984,South Korea,KOR,M,Gold,6364.0,3567.0,22.0,172.0,78.0
Judo Men's Lightweight,Judo,1988,France,FRA,M,Gold,4556.0,2589.0,28.0,170.0,73.0
Judo Men's Lightweight,Judo,1992,Japan,JPN,M,Gold,122505.0,61925.0,24.0,169.0,78.0
Judo Men's Lightweight,Judo,1996,Japan,JPN,M,Gold,167790.0,84310.0,22.0,178.0,73.0
Judo Men's Lightweight,Judo,2000,Italy,ITA,M,Gold,145807.0,73173.0,24.0,172.0,81.0
Judo Men's Lightweight,Judo,2004,South Korea,KOR,M,Gold,135522.0,68190.0,23.0,172.0,73.0
Judo Men's Lightweight,Judo,2008,Azerbaijan,AZE,M,Gold,160817.0,80700.0,20.0,175.0,73.0
Judo Men's Lightweight,Judo,2012,Russia,RUS,M,Gold,103667.0,52447.0,25.0,172.0,73.0
Judo Men's Lightweight,Judo,2016,Japan,JPN,M,Gold,177407.0,89186.0,24.0,170.0,73.0
Judo Men's Middleweight,Judo,1964,Japan,JPN,M,Gold,175909.0,88426.0,20.0,171.0,80.0
Judo Men's Middleweight,Judo,1972,Japan,JPN,M,Gold,215947.0,108402.0,28.0,173.0,80.0
Judo Men's Middleweight,Judo,1976,Japan,JPN,M,Gold,225289.0,113192.0,29.0,177.0,80.0
Judo Men's Middleweight,Judo,1980,Switzerland,SUI,M,Gold,204898.0,102876.0,25.0,183.0,88.0
Judo Men's Middleweight,Judo,1984,Austria,AUT,M,Gold,215824.0,108359.0,24.0,186.0,86.0
Judo Men's Middleweight,Judo,1988,Austria,AUT,M,Gold,215825.0,108359.0,28.0,186.0,86.0
Judo Men's Middleweight,Judo,1992,Poland,POL,M,Gold,135790.0,68321.0,28.0,180.0,85.0
Judo Men's Middleweight,Judo,2000,Netherlands,NED,M,Gold,100735.0,50938.0,27.0,184.0,90.0
Judo Men's Middleweight,Judo,2004,Georgia,GEO,M,Gold,270981.0,135503.0,23.0,182.0,90.0
Judo Men's Middleweight,Judo,2008,Georgia,GEO,M,Gold,244266.0,122321.0,26.0,184.0,90.0
Judo Men's Middleweight,Judo,2012,South Korea,KOR,M,Gold,225131.0,113109.0,33.0,178.0,85.0
Judo Men's Middleweight,Judo,2016,Japan,JPN,M,Gold,12915.0,7026.0,21.0,178.0,90.0
Judo Men's Open Class,Judo,1964,Netherlands,NED,M,Gold,77510.0,39332.0,30.0,196.0,120.0
Judo Men's Open Class,Judo,1976,Japan,JPN,M,Gold,245886.0,123126.0,25.0,174.0,103.0
Judo Men's Open Class,Judo,1980,Germany,GDR,M,Gold,142557.0,71522.0,30.0,180.0,93.0
Judo Men's Open Class,Judo,1984,Japan,JPN,M,Gold,264527.0,132377.0,27.0,180.0,127.0
Lacrosse Men's Lacrosse,Lacrosse,1904,Canada,CAN,M,Gold,81778.5,41336.0,28.0,174.0,66.5
Luge Men's Singles,Luge,1964,Germany,GER,M,Gold,122623.0,61986.0,23.0,171.0,70.0
Luge Men's Singles,Luge,1968,Austria,AUT,M,Gold,213176.0,107044.0,23.0,180.0,87.0
Luge Men's Singles,Luge,1972,Germany,GDR,M,Gold,212462.0,106678.0,28.0,183.0,90.0
Luge Men's Singles,Luge,1976,Germany,GDR,M,Gold,86631.0,43936.0,21.0,181.0,90.0
Luge Men's Singles,Luge,1980,Germany,GDR,M,Gold,80222.0,40710.0,22.0,188.0,104.0
Luge Men's Singles,Luge,1984,Italy,ITA,M,Gold,95885.0,48538.0,31.0,178.0,79.0
Luge Men's Singles,Luge,1988,Germany,GDR,M,Gold,165425.0,83091.0,22.0,175.0,75.0
Luge Men's Singles,Luge,1992,Germany,GER,M,Gold,87918.0,44574.0,25.0,172.0,79.0
Luge Men's Singles,Luge,1994,Germany,GER,M,Gold,87919.0,44574.0,27.0,172.0,79.0
Luge Men's Singles,Luge,1998,Germany,GER,M,Gold,87920.0,44574.0,31.0,172.0,79.0
Luge Men's Singles,Luge,2002,Italy,ITA,M,Gold,270257.0,135196.0,28.0,181.0,88.0
Luge Men's Singles,Luge,2006,Italy,ITA,M,Gold,270258.0,135196.0,32.0,181.0,88.0
Luge Men's Singles,Luge,2010,Germany,GER,M,Gold,141390.0,70950.0,20.0,190.0,90.0
Luge Men's Singles,Luge,2014,Germany,GER,M,Gold,141391.0,70950.0,24.0,190.0,90.0
Luge Mixed (Men)'s Doubles,Luge,1964,Austria,AUT,M,Gold,67447.0,34478.0,24.0,180.0,90.0
Luge Mixed (Men)'s Doubles,Luge,1968,Germany,GDR,M,Gold,74024.5,37636.0,26.5,177.0,77.0
Luge Mixed (Men)'s Doubles,Luge,1972,Germany,GDR,M,Gold,63734.0,32427.0,25.0,175.0,73.0
Luge Mixed (Men)'s Doubles,Luge,1972,Italy,ITA,M,Gold,142844.0,71936.0,19.5,174.0,72.0
Luge Mixed (Men)'s Doubles,Luge,1976,Germany,GDR,M,Gold,144624.5,72860.0,22.0,184.0,81.0
Luge Mixed (Men)'s Doubles,Luge,1980,Germany,GDR,M,Gold,144626.0,72860.0,26.0,184.0,81.0
Luge Mixed (Men)'s Doubles,Luge,1984,Germany,FRG,M,Gold,243182.5,121950.0,24.5,186.0,95.0
Luge Mixed (Men)'s Doubles,Luge,1988,Germany,GDR,M,Gold,142885.5,71963.5,24.0,184.0,85.5
Luge Mixed (Men)'s Doubles,Luge,1992,Germany,GER,M,Gold,72167.5,36639.5,24.0,177.5,80.0
Luge Mixed (Men)'s Doubles,Luge,1994,Italy,ITA,M,Gold,65353.5,33212.5,23.5,178.5,81.0
Luge Mixed (Men)'s Doubles,Luge,1998,Germany,GER,M,Gold,72169.5,36639.5,30.0,177.5,80.0
Luge Mixed (Men)'s Doubles,Luge,2002,Germany,GER,M,Gold,167780.0,84312.0,23.0,184.0,80.0
Luge Mixed (Men)'s Doubles,Luge,2006,Austria,AUT,M,Gold,140047.5,70312.5,23.5,180.5,80.0
Luge Mixed (Men)'s Doubles,Luge,2010,Austria,AUT,M,Gold,140048.5,70312.5,27.5,180.5,80.0
Luge Mixed (Men)'s Doubles,Luge,2014,Germany,GER,M,Gold,134090.5,67364.0,26.0,181.0,82.5
Luge Mixed Team Relay,Luge,2014,Germany,GER,M,Gold,141392.0,70950.0,26.0,184.0,88.0
Modern Pentathlon Men's Individual,Modern Pentathlon,1960,Hungary,HUN,M,Gold,169570.0,85255.0,24.0,181.0,71.0
Modern Pentathlon Men's Individual,Modern Pentathlon,1964,Hungary,HUN,M,Gold,241977.0,121206.0,29.0,175.0,68.0
Modern Pentathlon Men's Individual,Modern Pentathlon,1968,Sweden,SWE,M,Gold,67991.0,34729.0,24.0,180.0,72.0
Modern Pentathlon Men's Individual,Modern Pentathlon,1972,Hungary,HUN,M,Gold,13263.0,7194.0,34.0,181.0,73.0
Modern Pentathlon Men's Individual,Modern Pentathlon,1976,Poland,POL,M,Gold,194629.0,97696.0,27.0,171.0,68.0
Modern Pentathlon Men's Individual,Modern Pentathlon,1980,Russia,URS,M,Gold,227818.0,114441.0,20.0,177.0,70.0
Modern Pentathlon Men's Individual,Modern Pentathlon,1984,Italy,ITA,M,Gold,151547.0,76058.0,29.0,176.0,66.0
Modern Pentathlon Men's Individual,Modern Pentathlon,1988,Hungary,HUN,M,Gold,150806.0,75668.0,23.0,175.0,69.0
Modern Pentathlon Men's Individual,Modern Pentathlon,1992,Poland,POL,M,Gold,222581.0,111820.0,24.0,185.0,78.0
Modern Pentathlon Men's Individual,Modern Pentathlon,1996,Kazakhstan,KAZ,M,Gold,182765.0,91856.0,23.0,180.0,75.0
Modern Pentathlon Men's Individual,Modern Pentathlon,2000,Russia,RUS,M,Gold,233005.0,116877.0,28.0,188.0,79.0
Modern Pentathlon Men's Individual,Modern Pentathlon,2004,Russia,RUS,M,Gold,161412.0,81027.0,25.0,195.0,83.0
Modern Pentathlon Men's Individual,Modern Pentathlon,2008,Russia,RUS,M,Gold,161413.0,81027.0,29.0,195.0,83.0
Modern Pentathlon Men's Individual,Modern Pentathlon,2012,Czech Republic,CZE,M,Gold,233293.0,117012.0,27.0,183.0,76.0
Modern Pentathlon Men's Individual,Modern Pentathlon,2016,Russia,RUS,M,Gold,137305.0,69026.0,28.0,185.0,74.0
Modern Pentathlon Men's Team,Modern Pentathlon,1956,Russia,URS,M,Gold,173397.0,87145.0,27.0,183.0,75.0
Modern Pentathlon Men's Team,Modern Pentathlon,1960,Hungary,HUN,M,Gold,167512.0,84162.0,24.0,181.0,71.0
Modern Pentathlon Men's Team,Modern Pentathlon,1964,Russia,URS,M,Gold,161455.0,81051.0,28.0,185.0,80.0
Modern Pentathlon Men's Team,Modern Pentathlon,1968,Hungary,HUN,M,Gold,161902.0,81287.0,30.0,181.0,73.0
Modern Pentathlon Men's Team,Modern Pentathlon,1972,Russia,URS,M,Gold,177529.0,89227.0,29.0,184.0,80.0
