Event,Sport,Year,Country,NOC,Sex,Medal,sno,ID,Age,Height,Weight
Speed Skating Women's 500 metres,Speed Skating,2002,Canada,CAN,F,Gold,134124.0,67528.0,31.0,170.0,70.0
Speed Skating Women's 500 metres,Speed Skating,2006,Russia,RUS,F,Gold,27589.0,14312.0,34.0,176.0,64.0
Speed Skating Women's 500 metres,Speed Skating,2010,South Korea,KOR,F,Gold,135351.0,68103.0,20.0,165.0,62.0
Speed Skating Women's 500 metres,Speed Skating,2014,South Korea,KOR,F,Gold,135353.0,68103.0,24.0,165.0,62.0
Speed Skating Women's Team Pursuit (6 laps),Speed Skating,2006,Germany,GER,F,Gold,177630.0,89277.0,31.0,166.0,61.0
Speed Skating Women's Team Pursuit (6 laps),Speed Skating,2010,Germany,GER,F,Gold,45245.5,23221.0,30.5,167.0,67.0
Speed Skating Women's Team Pursuit (6 laps),Speed Skating,2014,Netherlands,NED,F,Gold,242877.5,121703.0,24.0,175.0,67.0
Swimming Women's 10 kilometres Open Water,Swimming,2008,Russia,RUS,F,Gold,102447.0,51816.0,19.0,171.0,58.0
Swimming Women's 10 kilometres Open Water,Swimming,2012,Hungary,HUN,F,Gold,201136.0,101041.0,26.0,173.0,72.0
Swimming Women's 10 kilometres Open Water,Swimming,2016,Netherlands,NED,F,Gold,249423.0,124886.0,22.0,173.0,65.0
Swimming Women's 100 metres Backstroke,Swimming,1960,USA,USA,F,Gold,32311.0,16611.0,17.0,173.0,61.0
Swimming Women's 100 metres Backstroke,Swimming,1964,USA,USA,F,Gold,67877.0,34688.0,16.0,173.0,61.0
Swimming Women's 100 metres Backstroke,Swimming,1968,USA,USA,F,Gold,88787.0,45018.0,17.0,171.0,65.0
Swimming Women's 100 metres Backstroke,Swimming,1972,USA,USA,F,Gold,18449.0,9770.0,15.0,171.0,60.0
Swimming Women's 100 metres Backstroke,Swimming,1976,Germany,GDR,F,Gold,200373.0,100622.0,17.0,173.0,66.0
Swimming Women's 100 metres Backstroke,Swimming,1980,Germany,GDR,F,Gold,198740.0,99805.0,15.0,178.0,66.0
Swimming Women's 100 metres Backstroke,Swimming,1984,USA,USA,F,Gold,7440.0,4165.0,21.0,167.0,62.0
Swimming Women's 100 metres Backstroke,Swimming,1988,Germany,GDR,F,Gold,179156.0,90020.0,22.0,185.0,70.0
Swimming Women's 100 metres Backstroke,Swimming,1992,Hungary,HUN,F,Gold,61646.0,31565.0,17.0,174.0,57.0
Swimming Women's 100 metres Backstroke,Swimming,1996,USA,USA,F,Gold,26629.0,13860.0,15.0,165.0,49.0
Swimming Women's 100 metres Backstroke,Swimming,2000,Romania,ROU,F,Gold,160910.0,80749.0,16.0,170.0,68.0
Swimming Women's 100 metres Backstroke,Swimming,2004,USA,USA,F,Gold,45407.0,23426.0,21.0,173.0,63.0
Swimming Women's 100 metres Backstroke,Swimming,2008,USA,USA,F,Gold,45412.0,23426.0,25.0,173.0,63.0
Swimming Women's 100 metres Backstroke,Swimming,2012,USA,USA,F,Gold,72311.0,36785.0,17.0,188.0,77.0
Swimming Women's 100 metres Backstroke,Swimming,2016,Hungary,HUN,F,Gold,99148.0,50170.0,27.0,175.0,65.0
Swimming Women's 100 metres Breaststroke,Swimming,1968,Serbia,YUG,F,Gold,22546.0,11887.0,21.0,170.0,65.0
Swimming Women's 100 metres Breaststroke,Swimming,1972,USA,USA,F,Gold,35958.0,18474.0,18.0,170.0,52.0
Swimming Women's 100 metres Breaststroke,Swimming,1976,Germany,GDR,F,Gold,7948.0,4400.0,18.0,160.0,52.0
Swimming Women's 100 metres Breaststroke,Swimming,1980,Germany,GDR,F,Gold,78612.0,39898.0,16.0,179.0,62.0
Swimming Women's 100 metres Breaststroke,Swimming,1984,Netherlands,NED,F,Gold,249502.0,124929.0,18.0,169.0,60.0
Swimming Women's 100 metres Breaststroke,Swimming,1988,Bulgaria,BUL,F,Gold,24389.0,12779.0,24.0,172.0,59.0
Swimming Women's 100 metres Breaststroke,Swimming,1996,South Africa,RSA,F,Gold,95569.0,48386.0,21.0,174.0,63.0
Swimming Women's 100 metres Breaststroke,Swimming,2000,USA,USA,F,Gold,194905.0,97815.0,16.0,170.0,64.0
Swimming Women's 100 metres Breaststroke,Swimming,2004,China,CHN,F,Gold,144255.0,72398.0,20.0,167.0,64.0
Swimming Women's 100 metres Breaststroke,Swimming,2008,Australia,AUS,F,Gold,110140.0,55692.0,22.0,177.0,68.0
Swimming Women's 100 metres Breaststroke,Swimming,2012,Lithuania,LTU,F,Gold,155890.0,78271.0,15.0,176.0,75.0
Swimming Women's 100 metres Breaststroke,Swimming,2016,USA,USA,F,Gold,119499.0,60494.0,19.0,175.0,70.0
Swimming Women's 100 metres Butterfly,Swimming,1956,USA,USA,F,Gold,148468.0,74491.0,19.0,172.0,61.0
Swimming Women's 100 metres Butterfly,Swimming,1960,USA,USA,F,Gold,214373.0,107621.0,17.0,167.0,63.0
Swimming Women's 100 metres Butterfly,Swimming,1964,USA,USA,F,Gold,230162.0,115541.0,15.0,173.0,61.0
Swimming Women's 100 metres Butterfly,Swimming,1968,Australia,AUS,F,Gold,154034.0,77335.0,17.0,177.0,66.0
Swimming Women's 100 metres Butterfly,Swimming,1972,Japan,JPN,F,Gold,8449.0,4651.0,19.0,164.0,63.0
Swimming Women's 100 metres Butterfly,Swimming,1976,Germany,GDR,F,Gold,63530.0,32552.0,17.0,172.0,59.0
Swimming Women's 100 metres Butterfly,Swimming,1980,Germany,GDR,F,Gold,157616.0,79121.0,16.0,184.0,76.0
Swimming Women's 100 metres Butterfly,Swimming,1984,USA,USA,F,Gold,155359.0,77995.0,19.0,172.0,64.0
Swimming Women's 100 metres Butterfly,Swimming,1988,Germany,GDR,F,Gold,179157.0,90020.0,22.0,185.0,70.0
Swimming Women's 100 metres Butterfly,Swimming,1992,China,CHN,F,Gold,194785.0,97756.0,21.0,167.0,62.0
Swimming Women's 100 metres Butterfly,Swimming,1996,USA,USA,F,Gold,248809.0,124563.0,23.0,183.0,74.0
Swimming Women's 100 metres Butterfly,Swimming,2000,Netherlands,NED,F,Gold,50500.0,25975.0,27.0,174.0,55.0
Swimming Women's 100 metres Butterfly,Swimming,2004,Australia,AUS,F,Gold,239053.0,119835.0,28.0,173.0,64.0
Swimming Women's 100 metres Butterfly,Swimming,2008,Australia,AUS,F,Gold,136716.0,68741.0,23.0,167.0,60.0
Swimming Women's 100 metres Butterfly,Swimming,2012,USA,USA,F,Gold,254063.0,127216.0,24.0,185.0,68.0
Swimming Women's 100 metres Butterfly,Swimming,2016,Sweden,SWE,F,Gold,221953.0,111543.0,22.0,182.0,76.0
Swimming Women's 100 metres Freestyle,Swimming,1956,Australia,AUS,F,Gold,72408.0,36840.0,19.0,172.0,67.0
Swimming Women's 100 metres Freestyle,Swimming,1960,Australia,AUS,F,Gold,72411.0,36840.0,22.0,172.0,67.0
Swimming Women's 100 metres Freestyle,Swimming,1964,Australia,AUS,F,Gold,72415.0,36840.0,27.0,172.0,67.0
Swimming Women's 100 metres Freestyle,Swimming,1968,USA,USA,F,Gold,94137.0,47643.0,21.0,170.0,64.0
Swimming Women's 100 metres Freestyle,Swimming,1972,USA,USA,F,Gold,169339.0,85129.0,16.0,173.0,63.0
Swimming Women's 100 metres Freestyle,Swimming,1976,Germany,GDR,F,Gold,63527.0,32552.0,17.0,172.0,59.0
Swimming Women's 100 metres Freestyle,Swimming,1980,Germany,GDR,F,Gold,126588.0,63840.0,21.0,180.0,68.0
Swimming Women's 100 metres Freestyle,Swimming,1984,USA,USA,F,Gold,163002.5,82048.5,19.0,169.5,61.5
Swimming Women's 100 metres Freestyle,Swimming,1988,Germany,GDR,F,Gold,179154.0,90020.0,22.0,185.0,70.0
Swimming Women's 100 metres Freestyle,Swimming,1992,China,CHN,F,Gold,269547.0,134873.0,19.0,172.0,68.0
Swimming Women's 100 metres Freestyle,Swimming,1996,China,CHN,F,Gold,134010.0,67475.0,21.0,178.0,68.0
Swimming Women's 100 metres Freestyle,Swimming,2000,Netherlands,NED,F,Gold,50498.0,25975.0,27.0,174.0,55.0
Swimming Women's 100 metres Freestyle,Swimming,2004,Australia,AUS,F,Gold,94345.0,47749.0,20.0,176.0,63.0
Swimming Women's 100 metres Freestyle,Swimming,2008,Germany,GER,F,Gold,228373.0,114701.0,24.0,180.0,60.0
Swimming Women's 100 metres Freestyle,Swimming,2012,Netherlands,NED,F,Gold,127458.0,64249.0,21.0,180.0,72.0
Swimming Women's 100 metres Freestyle,Swimming,2016,Canada,CAN,F,Gold,176301.0,88651.0,16.0,185.0,68.0
Swimming Women's 100 metres Freestyle,Swimming,2016,USA,USA,F,Gold,148817.0,74639.0,20.0,178.0,73.0
Swimming Women's 200 metres Backstroke,Swimming,1968,USA,USA,F,Gold,257576.0,128984.0,18.0,175.0,66.0
Swimming Women's 200 metres Backstroke,Swimming,1972,USA,USA,F,Gold,18450.0,9770.0,15.0,171.0,60.0
Swimming Women's 200 metres Backstroke,Swimming,1976,Germany,GDR,F,Gold,200374.0,100622.0,17.0,173.0,66.0
Swimming Women's 200 metres Backstroke,Swimming,1980,Germany,GDR,F,Gold,198741.0,99805.0,15.0,178.0,66.0
Swimming Women's 200 metres Backstroke,Swimming,1984,Netherlands,NED,F,Gold,51789.0,26611.0,20.0,185.0,70.0
Swimming Women's 200 metres Backstroke,Swimming,1988,Hungary,HUN,F,Gold,61645.0,31565.0,14.0,174.0,57.0
Swimming Women's 200 metres Backstroke,Swimming,1992,Hungary,HUN,F,Gold,61647.0,31565.0,17.0,174.0,57.0
Swimming Women's 200 metres Backstroke,Swimming,1996,Hungary,HUN,F,Gold,61649.0,31565.0,21.0,174.0,57.0
Swimming Women's 200 metres Backstroke,Swimming,2000,Romania,ROU,F,Gold,160911.0,80749.0,16.0,170.0,68.0
Swimming Women's 200 metres Backstroke,Swimming,2004,Zimbabwe,ZIM,F,Gold,45642.0,23549.0,20.0,176.0,64.0
Swimming Women's 200 metres Backstroke,Swimming,2008,Zimbabwe,ZIM,F,Gold,45645.0,23549.0,24.0,176.0,64.0
Swimming Women's 200 metres Backstroke,Swimming,2012,USA,USA,F,Gold,72312.0,36785.0,17.0,188.0,77.0
Swimming Women's 200 metres Backstroke,Swimming,2016,USA,USA,F,Gold,56073.0,28734.0,23.0,175.0,65.0
Swimming Women's 200 metres Breaststroke,Swimming,1960,UK,GBR,F,Gold,142055.0,71256.0,19.0,178.0,70.0
Swimming Women's 200 metres Breaststroke,Swimming,1964,Russia,URS,F,Gold,193758.0,97259.0,15.0,169.0,68.0
Swimming Women's 200 metres Breaststroke,Swimming,1968,USA,USA,F,Gold,259968.0,130137.0,16.0,175.0,60.0
Swimming Women's 200 metres Breaststroke,Swimming,1972,Australia,AUS,F,Gold,259786.0,130057.0,18.0,163.0,57.0
Swimming Women's 200 metres Breaststroke,Swimming,1976,Russia,URS,F,Gold,124746.0,62985.0,16.0,167.0,58.0
Swimming Women's 200 metres Breaststroke,Swimming,1980,Russia,URS,F,Gold,111693.0,56536.0,17.0,170.0,62.0
Swimming Women's 200 metres Breaststroke,Swimming,1984,Canada,CAN,F,Gold,179081.0,89998.0,18.0,175.0,60.0
Swimming Women's 200 metres Breaststroke,Swimming,1988,Germany,GDR,F,Gold,98762.0,49983.0,23.0,168.0,62.0
Swimming Women's 200 metres Breaststroke,Swimming,1992,Japan,JPN,F,Gold,104649.0,52963.0,14.0,159.0,50.0
Swimming Women's 200 metres Breaststroke,Swimming,1996,South Africa,RSA,F,Gold,95570.0,48386.0,21.0,174.0,63.0
Swimming Women's 200 metres Breaststroke,Swimming,2000,Hungary,HUN,F,Gold,125573.0,63367.0,19.0,178.0,63.0
Swimming Women's 200 metres Breaststroke,Swimming,2004,USA,USA,F,Gold,16852.0,9034.0,22.0,173.0,59.0
Swimming Women's 200 metres Breaststroke,Swimming,2008,USA,USA,F,Gold,225250.0,113169.0,21.0,173.0,61.0
Swimming Women's 200 metres Breaststroke,Swimming,2012,USA,USA,F,Gold,225253.0,113169.0,25.0,173.0,61.0
Swimming Women's 200 metres Breaststroke,Swimming,2016,Japan,JPN,F,Gold,112918.0,57212.0,27.0,175.0,64.0
Swimming Women's 200 metres Butterfly,Swimming,1968,Netherlands,NED,F,Gold,122787.0,62062.0,21.0,183.0,85.0
Swimming Women's 200 metres Butterfly,Swimming,1972,USA,USA,F,Gold,161050.0,80817.0,19.0,165.0,56.0
Swimming Women's 200 metres Butterfly,Swimming,1976,Germany,GDR,F,Gold,190879.0,95872.0,15.0,166.0,61.0
Swimming Women's 200 metres Butterfly,Swimming,1980,Germany,GDR,F,Gold,77600.0,39383.0,17.0,164.0,56.0
Swimming Women's 200 metres Butterfly,Swimming,1984,USA,USA,F,Gold,155360.0,77995.0,19.0,172.0,64.0
Swimming Women's 200 metres Butterfly,Swimming,1988,Germany,GDR,F,Gold,172848.0,86857.0,22.0,176.0,65.0
Swimming Women's 200 metres Butterfly,Swimming,1992,USA,USA,F,Gold,209760.0,105326.0,19.0,175.0,57.0
Swimming Women's 200 metres Butterfly,Swimming,1996,Australia,AUS,F,Gold,177261.0,89117.0,22.0,171.0,63.0
Swimming Women's 200 metres Butterfly,Swimming,2000,USA,USA,F,Gold,101711.0,51444.0,21.0,170.0,65.0
Swimming Women's 200 metres Butterfly,Swimming,2004,Poland,POL,F,Gold,107146.0,54149.0,20.0,187.0,73.0
Swimming Women's 200 metres Butterfly,Swimming,2008,China,CHN,F,Gold,140840.0,70710.0,19.0,181.0,70.0
Swimming Women's 200 metres Butterfly,Swimming,2012,China,CHN,F,Gold,108415.0,54808.0,20.0,172.0,63.0
Swimming Women's 200 metres Butterfly,Swimming,2016,Spain,ESP,F,Gold,18414.0,9750.0,25.0,170.0,59.0
Swimming Women's 200 metres Freestyle,Swimming,1968,USA,USA,F,Gold,157765.0,79198.0,16.0,170.0,52.0
Swimming Women's 200 metres Freestyle,Swimming,1972,Australia,AUS,F,Gold,82811.0,42065.0,15.0,171.0,59.0
Swimming Women's 200 metres Freestyle,Swimming,1976,Germany,GDR,F,Gold,63528.0,32552.0,17.0,172.0,59.0
Swimming Women's 200 metres Freestyle,Swimming,1980,Germany,GDR,F,Gold,126589.0,63840.0,21.0,180.0,68.0
Swimming Women's 200 metres Freestyle,Swimming,1984,USA,USA,F,Gold,257690.0,129051.0,19.0,174.0,58.0
Swimming Women's 200 metres Freestyle,Swimming,1988,Germany,GDR,F,Gold,73168.0,37194.0,18.0,173.0,63.0
Swimming Women's 200 metres Freestyle,Swimming,1992,USA,USA,F,Gold,88403.0,44842.0,19.0,172.0,64.0
Swimming Women's 200 metres Freestyle,Swimming,1996,Costa Rica,CRC,F,Gold,190858.0,95868.0,23.0,191.0,76.0
Swimming Women's 200 metres Freestyle,Swimming,2000,Australia,AUS,F,Gold,177265.0,89117.0,27.0,171.0,63.0
Swimming Women's 200 metres Freestyle,Swimming,2004,Romania,ROU,F,Gold,192084.0,96448.0,22.0,178.0,65.0
Swimming Women's 200 metres Freestyle,Swimming,2008,Italy,ITA,F,Gold,184743.0,92854.0,20.0,177.0,65.0
Swimming Women's 200 metres Freestyle,Swimming,2012,USA,USA,F,Gold,213438.0,107185.0,22.0,185.0,75.0
Swimming Women's 200 metres Freestyle,Swimming,2016,USA,USA,F,Gold,134632.0,67746.0,19.0,183.0,73.0
Swimming Women's 200 metres Individual Medley,Swimming,1968,USA,USA,F,Gold,122916.0,62133.0,18.0,170.0,61.0
Swimming Women's 200 metres Individual Medley,Swimming,1972,Australia,AUS,F,Gold,82815.0,42065.0,15.0,171.0,59.0
Swimming Women's 200 metres Individual Medley,Swimming,1984,USA,USA,F,Gold,37138.0,19103.0,21.0,175.0,60.0
Swimming Women's 200 metres Individual Medley,Swimming,1988,Germany,GDR,F,Gold,100915.0,51023.0,16.0,175.0,63.0
Swimming Women's 200 metres Individual Medley,Swimming,1992,China,CHN,F,Gold,139345.0,69980.0,21.0,168.0,63.0
Swimming Women's 200 metres Individual Medley,Swimming,1996,Ireland,IRL,F,Gold,223713.0,112357.0,26.0,160.0,71.0
Swimming Women's 200 metres Individual Medley,Swimming,2000,Ukraine,UKR,F,Gold,121306.0,61330.0,18.0,182.0,70.0
Swimming Women's 200 metres Individual Medley,Swimming,2004,Ukraine,UKR,F,Gold,121308.0,61330.0,22.0,182.0,70.0
Swimming Women's 200 metres Individual Medley,Swimming,2008,Australia,AUS,F,Gold,200011.0,100455.0,20.0,176.0,67.0
Swimming Women's 200 metres Individual Medley,Swimming,2012,China,CHN,F,Gold,265247.0,132744.0,16.0,173.0,64.0
Swimming Women's 200 metres Individual Medley,Swimming,2016,Hungary,HUN,F,Gold,99150.0,50170.0,27.0,175.0,65.0
Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,1924,USA,USA,F,Gold,61311.0,31394.0,18.0,167.0,64.0
Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,1956,Australia,AUS,F,Gold,117925.0,59441.0,16.5,169.5,67.0
Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,1960,USA,USA,F,Gold,216589.5,108788.5,16.0,170.5,61.0
Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,1964,USA,USA,F,Gold,76049.0,38734.5,16.0,172.0,61.0
Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,1968,USA,USA,F,Gold,90562.0,45880.5,17.5,172.5,62.5
Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,1972,USA,USA,F,Gold,150298.0,75395.0,16.0,175.0,63.0
Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,1976,USA,USA,F,Gold,98414.0,49810.0,19.0,178.0,64.0
Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,1980,Germany,GDR,F,Gold,126590.0,63840.0,18.0,180.0,68.0
Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,1984,USA,USA,F,Gold,228906.5,114937.0,18.0,177.0,64.5
Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,1988,Germany,GDR,F,Gold,167546.0,84159.5,17.0,177.5,65.5
Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,1992,USA,USA,F,Gold,193801.5,97209.0,20.5,174.5,67.0
Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,1996,USA,USA,F,Gold,195196.5,97894.5,23.0,172.0,67.0
Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,2000,USA,USA,F,Gold,237837.0,119236.5,26.0,180.5,68.5
Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,2004,Australia,AUS,F,Gold,159321.0,79969.0,20.0,173.0,63.0
Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,2008,Netherlands,NED,F,Gold,170794.0,85883.5,23.0,180.0,67.0
Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,2012,Australia,AUS,F,Gold,128678.0,64780.0,20.0,176.0,67.0
Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,2016,Australia,AUS,F,Gold,63211.0,32407.0,22.0,179.0,61.0
Swimming Women's 4 x 100 metres Medley Relay,Swimming,1960,USA,USA,F,Gold,226551.0,113855.0,17.0,170.0,63.0
Swimming Women's 4 x 100 metres Medley Relay,Swimming,1964,USA,USA,F,Gold,140296.5,70665.5,16.0,173.0,60.0
Swimming Women's 4 x 100 metres Medley Relay,Swimming,1968,USA,USA,F,Gold,102187.5,51692.0,17.0,170.5,64.5
Swimming Women's 4 x 100 metres Medley Relay,Swimming,1972,USA,USA,F,Gold,44111.0,22665.0,16.0,170.5,61.5
Swimming Women's 4 x 100 metres Medley Relay,Swimming,1976,Germany,GDR,F,Gold,172293.0,86555.0,17.0,172.0,61.0
Swimming Women's 4 x 100 metres Medley Relay,Swimming,1980,Germany,GDR,F,Gold,157617.0,79121.0,16.0,179.0,66.0
Swimming Women's 4 x 100 metres Medley Relay,Swimming,1984,USA,USA,F,Gold,132462.0,66696.0,19.0,173.5,63.5
Swimming Women's 4 x 100 metres Medley Relay,Swimming,1988,Germany,GDR,F,Gold,200381.5,100697.0,20.5,176.0,70.0
Swimming Women's 4 x 100 metres Medley Relay,Swimming,1992,USA,USA,F,Gold,155493.5,78079.5,19.0,172.0,59.0
Swimming Women's 4 x 100 metres Medley Relay,Swimming,1996,USA,USA,F,Gold,122046.5,61474.0,22.0,172.5,64.0
Swimming Women's 4 x 100 metres Medley Relay,Swimming,2000,USA,USA,F,Gold,233010.5,116912.5,26.0,178.0,67.0
Swimming Women's 4 x 100 metres Medley Relay,Swimming,2004,Australia,AUS,F,Gold,159324.0,79969.0,20.0,175.0,63.0
Swimming Women's 4 x 100 metres Medley Relay,Swimming,2008,Australia,AUS,F,Gold,198250.0,99540.0,23.0,168.0,60.0
Swimming Women's 4 x 100 metres Medley Relay,Swimming,2012,USA,USA,F,Gold,111820.0,56434.0,22.5,181.5,69.0
Swimming Women's 4 x 100 metres Medley Relay,Swimming,2016,USA,USA,F,Gold,189896.0,95371.0,20.5,178.0,69.0
Swimming Women's 4 x 200 metres Freestyle Relay,Swimming,1996,USA,USA,F,Gold,237268.0,118972.0,20.5,170.0,57.5
Swimming Women's 4 x 200 metres Freestyle Relay,Swimming,2000,USA,USA,F,Gold,94414.5,47687.0,19.5,177.5,67.5
Swimming Women's 4 x 200 metres Freestyle Relay,Swimming,2004,USA,USA,F,Gold,123352.0,62330.0,21.0,182.0,68.0
Swimming Women's 4 x 200 metres Freestyle Relay,Swimming,2008,Australia,AUS,F,Gold,110414.5,55622.5,20.5,173.0,63.5
Swimming Women's 4 x 200 metres Freestyle Relay,Swimming,2012,USA,USA,F,Gold,199376.0,100174.0,21.0,185.0,71.5
Swimming Women's 4 x 200 metres Freestyle Relay,Swimming,2016,USA,USA,F,Gold,149423.0,74950.0,21.0,183.0,73.0
Swimming Women's 400 metres Freestyle,Swimming,1960,USA,USA,F,Gold,254518.0,127414.0,16.0,178.0,63.0
Swimming Women's 400 metres Freestyle,Swimming,1964,USA,USA,F,Gold,59374.0,30411.0,17.0,170.0,61.0
Swimming Women's 400 metres Freestyle,Swimming,1968,USA,USA,F,Gold,157766.0,79198.0,16.0,170.0,52.0
Swimming Women's 400 metres Freestyle,Swimming,1972,Australia,AUS,F,Gold,82812.0,42065.0,15.0,171.0,59.0
Swimming Women's 400 metres Freestyle,Swimming,1976,Germany,GDR,F,Gold,239732.0,120145.0,15.0,174.0,62.0
Swimming Women's 400 metres Freestyle,Swimming,1980,Germany,GDR,F,Gold,55459.0,28449.0,16.0,175.0,64.0
Swimming Women's 400 metres Freestyle,Swimming,1984,USA,USA,F,Gold,43210.0,22274.0,18.0,175.0,63.0
Swimming Women's 400 metres Freestyle,Swimming,1988,USA,USA,F,Gold,65355.0,33449.0,17.0,167.0,54.0
Swimming Women's 400 metres Freestyle,Swimming,1992,Germany,GER,F,Gold,91521.0,46393.0,22.0,183.0,62.0
Swimming Women's 400 metres Freestyle,Swimming,1996,Ireland,IRL,F,Gold,223711.0,112357.0,26.0,160.0,71.0
Swimming Women's 400 metres Freestyle,Swimming,2000,USA,USA,F,Gold,19193.0,10160.0,20.0,165.0,57.0
Swimming Women's 400 metres Freestyle,Swimming,2004,France,FRA,F,Gold,148034.0,74295.0,17.0,180.0,69.0
Swimming Women's 400 metres Freestyle,Swimming,2008,UK,GBR,F,Gold,1772.0,980.0,19.0,179.0,70.0
Swimming Women's 400 metres Freestyle,Swimming,2012,France,FRA,F,Gold,165046.0,82877.0,22.0,183.0,71.0
Swimming Women's 400 metres Freestyle,Swimming,2016,USA,USA,F,Gold,134633.0,67746.0,19.0,183.0,73.0
Swimming Women's 400 metres Individual Medley,Swimming,1964,USA,USA,F,Gold,52013.0,26731.0,17.0,168.0,61.0
Swimming Women's 400 metres Individual Medley,Swimming,1968,USA,USA,F,Gold,122917.0,62133.0,18.0,170.0,61.0
Swimming Women's 400 metres Individual Medley,Swimming,1972,Australia,AUS,F,Gold,169042.0,84973.0,17.0,163.0,52.0
Swimming Women's 400 metres Individual Medley,Swimming,1976,Germany,GDR,F,Gold,236862.0,118765.0,18.0,173.0,61.0
Swimming Women's 400 metres Individual Medley,Swimming,1980,Germany,GDR,F,Gold,213645.0,107287.0,17.0,172.0,60.0
Swimming Women's 400 metres Individual Medley,Swimming,1984,USA,USA,F,Gold,37139.0,19103.0,21.0,175.0,60.0
Swimming Women's 400 metres Individual Medley,Swimming,1988,USA,USA,F,Gold,65357.0,33449.0,17.0,167.0,54.0
Swimming Women's 400 metres Individual Medley,Swimming,1992,Hungary,HUN,F,Gold,61648.0,31565.0,17.0,174.0,57.0
Swimming Women's 400 metres Individual Medley,Swimming,1996,Ireland,IRL,F,Gold,223714.0,112357.0,26.0,160.0,71.0
Swimming Women's 400 metres Individual Medley,Swimming,2000,Ukraine,UKR,F,Gold,121307.0,61330.0,18.0,182.0,70.0
Swimming Women's 400 metres Individual Medley,Swimming,2004,Ukraine,UKR,F,Gold,121309.0,61330.0,22.0,182.0,70.0
Swimming Women's 400 metres Individual Medley,Swimming,2008,Australia,AUS,F,Gold,200012.0,100455.0,20.0,176.0,67.0
Swimming Women's 400 metres Individual Medley,Swimming,2012,China,CHN,F,Gold,265248.0,132744.0,16.0,173.0,64.0
Swimming Women's 400 metres Individual Medley,Swimming,2016,Hungary,HUN,F,Gold,99151.0,50170.0,27.0,175.0,65.0
Swimming Women's 50 metres Freestyle,Swimming,1988,Germany,GDR,F,Gold,179153.0,90020.0,22.0,185.0,70.0
Swimming Women's 50 metres Freestyle,Swimming,1992,China,CHN,F,Gold,264894.0,132551.0,20.0,178.0,62.0
Swimming Women's 50 metres Freestyle,Swimming,1996,USA,USA,F,Gold,248806.0,124563.0,23.0,183.0,74.0
Swimming Women's 50 metres Freestyle,Swimming,2000,Netherlands,NED,F,Gold,50497.0,25975.0,27.0,174.0,55.0
Swimming Women's 50 metres Freestyle,Swimming,2004,Netherlands,NED,F,Gold,50501.0,25975.0,30.0,174.0,55.0
Swimming Women's 50 metres Freestyle,Swimming,2008,Germany,GER,F,Gold,228372.0,114701.0,24.0,180.0,60.0
Swimming Women's 50 metres Freestyle,Swimming,2012,Netherlands,NED,F,Gold,127457.0,64249.0,21.0,180.0,72.0
Swimming Women's 50 metres Freestyle,Swimming,2016,Denmark,DEN,F,Gold,23609.0,12399.0,22.0,170.0,58.0
Swimming Women's 800 metres Freestyle,Swimming,1968,USA,USA,F,Gold,157767.0,79198.0,16.0,170.0,52.0
Swimming Women's 800 metres Freestyle,Swimming,1972,USA,USA,F,Gold,204887.0,102870.0,15.0,175.0,66.0
Swimming Women's 800 metres Freestyle,Swimming,1976,Germany,GDR,F,Gold,239733.0,120145.0,15.0,174.0,62.0
Swimming Women's 800 metres Freestyle,Swimming,1980,Australia,AUS,F,Gold,71156.0,36236.0,18.0,159.0,54.0
Swimming Women's 800 metres Freestyle,Swimming,1984,USA,USA,F,Gold,43211.0,22274.0,18.0,175.0,63.0
Swimming Women's 800 metres Freestyle,Swimming,1988,USA,USA,F,Gold,65356.0,33449.0,17.0,167.0,54.0
Swimming Women's 800 metres Freestyle,Swimming,1992,USA,USA,F,Gold,65359.0,33449.0,20.0,167.0,54.0
Swimming Women's 800 metres Freestyle,Swimming,1996,USA,USA,F,Gold,19192.0,10160.0,16.0,165.0,57.0
Swimming Women's 800 metres Freestyle,Swimming,2000,USA,USA,F,Gold,19194.0,10160.0,20.0,165.0,57.0
Swimming Women's 800 metres Freestyle,Swimming,2004,Japan,JPN,F,Gold,218406.0,109693.0,22.0,176.0,63.0
Swimming Women's 800 metres Freestyle,Swimming,2008,UK,GBR,F,Gold,1773.0,980.0,19.0,179.0,70.0
Swimming Women's 800 metres Freestyle,Swimming,2012,USA,USA,F,Gold,134631.0,67746.0,15.0,183.0,73.0
