NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
ROU,Gertrd Emilia Eberle (-Kollar),F,16.0,153.0,40.0,Summer,1980,Gymnastics,Gymnastics Women's Uneven Bars,Silver
SUI,Luzia Ebnther,F,30.0,164.0,69.0,Winter,2002,Curling,Curling Women's Curling,Silver
USA,"Cynthia L. ""Cindy"" Eckert (-Rusher)",F,26.0,175.0,66.0,Summer,1992,Rowing,Rowing Women's Coxless Fours,Silver
GBR,"Jessica Jane ""Jess"" Eddie",F,31.0,178.0,75.0,Summer,2016,Rowing,Rowing Women's Coxed Eights,Silver
AUS,Peta Louise Edebone,F,35.0,176.0,70.0,Summer,2004,Softball,Softball Women's Softball,Silver
AUT,"Elfriede ""Elfi"" Eder (-Rudolf)",F,24.0,171.0,62.0,Winter,1994,Alpine Skiing,Alpine Skiing Women's Slalom,Silver
SWE,Ann-Louise Carina Edstrand,F,30.0,178.0,67.0,Winter,2006,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
FRA,Batrice Edwige,F,27.0,182.0,76.0,Summer,2016,Handball,Handball Women's Handball,Silver
JPN,Ayano Egami,F,20.0,170.0,58.0,Summer,2000,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
HUN,Krisztina Egerszegi,F,14.0,174.0,57.0,Summer,1988,Swimming,Swimming Women's 100 metres Backstroke,Silver
GDR,Andrea Ehrig-Schne-Mitscherlich,F,15.0,165.0,58.0,Winter,1976,Speed Skating,"Speed Skating Women's 3,000 metres",Silver
GDR,Andrea Ehrig-Schne-Mitscherlich,F,23.0,165.0,58.0,Winter,1984,Speed Skating,"Speed Skating Women's 1,000 metres",Silver
GDR,Andrea Ehrig-Schne-Mitscherlich,F,23.0,165.0,58.0,Winter,1984,Speed Skating,"Speed Skating Women's 1,500 metres",Silver
GDR,Andrea Ehrig-Schne-Mitscherlich,F,27.0,165.0,58.0,Winter,1988,Speed Skating,"Speed Skating Women's 3,000 metres",Silver
GDR,Andrea Ehrig-Schne-Mitscherlich,F,27.0,165.0,58.0,Winter,1988,Speed Skating,"Speed Skating Women's 5,000 metres",Silver
SUI,Sabine Eichenberger,F,27.0,170.0,70.0,Summer,1996,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
GDR,Sylvia Eichner,F,15.0,167.0,61.0,Summer,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
GDR,Andrea Eife (-Gemsleben),F,16.0,170.0,57.0,Summer,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
BRA,Elaine Estrela Moura,F,21.0,167.0,61.0,Summer,2004,Football,Football Women's Football,Silver
CUB,Marlene Elejarde Daz,F,17.0,172.0,65.0,Summer,1968,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
SWE,Joa Anna Elisabeth Elfsberg (Engvall-),F,26.0,177.0,66.0,Winter,2006,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
SWE,Emma Maria Josefin Eliasson,F,16.0,167.0,68.0,Winter,2006,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
NOR,Marte Eliasson,F,18.0,171.0,63.0,Summer,1988,Handball,Handball Women's Handball,Silver
GRE,Georgia Ellinaki,F,30.0,174.0,64.0,Summer,2004,Water Polo,Water Polo Women's Water Polo,Silver
AUS,Brittany Joyce Elmslie,F,18.0,179.0,73.0,Summer,2012,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
AUS,Brittany Joyce Elmslie,F,18.0,179.0,73.0,Summer,2012,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
AUS,Brittany Joyce Elmslie,F,22.0,179.0,73.0,Summer,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
URS,"Sirvart ""Silva"" Emirzyan",F,14.0,158.0,42.0,Summer,1980,Diving,Diving Women's Platform,Silver
ITA,Giulia Enrica Emmolo,F,24.0,171.0,67.0,Summer,2016,Water Polo,Water Polo Women's Water Polo,Silver
GBR,Gail Elizabeth Emms,F,27.0,162.0,61.0,Summer,2004,Badminton,Badminton Mixed Doubles,Silver
GDR,"Kornelia Ender (-Matthes, -Grummt)",F,13.0,172.0,59.0,Summer,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
GDR,"Kornelia Ender (-Matthes, -Grummt)",F,13.0,172.0,59.0,Summer,1972,Swimming,Swimming Women's 200 metres Individual Medley,Silver
GDR,"Kornelia Ender (-Matthes, -Grummt)",F,13.0,172.0,59.0,Summer,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
GDR,"Kornelia Ender (-Matthes, -Grummt)",F,17.0,172.0,59.0,Summer,1976,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
USA,Molly Marie Engstrom,F,26.0,175.0,78.0,Winter,2010,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
GDR,"Karin Enke-Kania (-Busch-, -Richter)",F,22.0,180.0,72.0,Winter,1984,Speed Skating,Speed Skating Women's 500 metres,Silver
GDR,"Karin Enke-Kania (-Busch-, -Richter)",F,22.0,180.0,72.0,Winter,1984,Speed Skating,"Speed Skating Women's 3,000 metres",Silver
GDR,"Karin Enke-Kania (-Busch-, -Richter)",F,26.0,180.0,72.0,Winter,1988,Speed Skating,"Speed Skating Women's 1,000 metres",Silver
GDR,"Karin Enke-Kania (-Busch-, -Richter)",F,26.0,180.0,72.0,Winter,1988,Speed Skating,"Speed Skating Women's 1,500 metres",Silver
GBR,Jessica Phyllis Ennis-Hill,F,30.0,165.0,57.0,Summer,2016,Athletics,Athletics Women's Heptathlon,Silver
FRG,Irene Epple (-Waigel),F,22.0,165.0,60.0,Winter,1980,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
GER,Susi-Lisa Erdmann (-Plankensteiner),F,26.0,187.0,80.0,Winter,1994,Luge,Luge Women's Singles,Silver
DEN,Fie Udby Erichsen,F,27.0,184.0,79.0,Summer,2012,Rowing,Rowing Women's Single Sculls,Silver
BRA,rika Cristiano dos Santos,F,20.0,172.0,55.0,Summer,2008,Football,Football Women's Football,Silver
SWE,Berith Agneta Eriksson,F,15.0,179.0,67.0,Summer,1980,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
SWE,"Magdalena ""Magda"" Eriksson",F,22.0,172.0,66.0,Summer,2016,Football,Football Women's Football,Silver
GER,Nadine Ernsting-Krienke,F,18.0,172.0,67.0,Summer,1992,Hockey,Hockey Women's Hockey,Silver
ITA,Arianna Errigo,F,24.0,180.0,68.0,Summer,2012,Fencing,"Fencing Women's Foil, Individual",Silver
GER,Martina Maria Ertl-Renz,F,20.0,162.0,59.0,Winter,1994,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
GER,Martina Maria Ertl-Renz,F,24.0,162.0,59.0,Winter,1998,Alpine Skiing,Alpine Skiing Women's Combined,Silver
ESP,Anna Espar Llaquet,F,19.0,180.0,66.0,Summer,2012,Water Polo,Water Polo Women's Water Polo,Silver
MEX,Paola Milagros Espinosa Snchez,F,25.0,156.0,48.0,Summer,2012,Diving,Diving Women's Synchronized Platform,Silver
MEX,Mara del Rosario Espinoza Espinoza,F,28.0,173.0,70.0,Summer,2016,Taekwondo,Taekwondo Women's Heavyweight,Silver
BRA,Ester Aperecida dos Santos,F,25.0,164.0,56.0,Summer,2008,Football,Football Women's Football,Silver
ESP,Laura Ester Ramos,F,22.0,170.0,58.0,Summer,2012,Water Polo,Water Polo Women's Water Polo,Silver
USA,Ellen Marie Estes (-Lee),F,21.0,182.0,77.0,Summer,2000,Water Polo,Water Polo Women's Water Polo,Silver
AUS,Blair Catherine Evans,F,21.0,175.0,65.0,Summer,2012,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
USA,Janet Beth Evans,F,20.0,167.0,54.0,Summer,1992,Swimming,Swimming Women's 400 metres Freestyle,Silver
AUS,Ruth Rhonda Everuss,F,16.0,167.0,66.0,Summer,1960,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
BRA,Fabiana da Silva Simes,F,19.0,161.0,56.0,Summer,2008,Football,Football Women's Football,Silver
JAM,Simone Facey,F,31.0,162.0,53.0,Summer,2016,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
USA,"Lorraine Ming ""Lorrie"" Fair",F,22.0,160.0,56.0,Summer,2000,Football,Football Women's Football,Silver
GBR,Nicola Kim Fairbrother,F,22.0,160.0,56.0,Summer,1992,Judo,Judo Women's Lightweight,Silver
PER,Denisse Fajardo Garca,F,24.0,171.0,62.0,Summer,1988,Volleyball,Volleyball Women's Volleyball,Silver
ITA,Marinella Falca,F,18.0,167.0,50.0,Summer,2004,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
AUS,"Trisha Nicole ""Trish"" Fallon (-Dykstra)",F,28.0,190.0,74.0,Summer,2000,Basketball,Basketball Women's Basketball,Silver
AUS,"Trisha Nicole ""Trish"" Fallon (-Dykstra)",F,32.0,190.0,74.0,Summer,2004,Basketball,Basketball Women's Basketball,Silver
FRA,"Anne-Marie ""Annie"" Famose (-Bremont)",F,23.0,158.0,50.0,Winter,1968,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
CHN,Fan Kexin,F,20.0,170.0,55.0,Winter,2014,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",Silver
CHN,Fan Yunjie,F,24.0,168.0,55.0,Summer,1996,Football,Football Women's Football,Silver
CHN,Fang Yuting,F,22.0,170.0,62.0,Summer,2012,Archery,Archery Women's Team,Silver
HUN,gnes Farkas,F,27.0,182.0,71.0,Summer,2000,Handball,Handball Women's Handball,Silver
HUN,Andrea Farkas (-Sgor),F,31.0,178.0,66.0,Summer,2000,Handball,Handball Women's Handball,Silver
HUN,Ildik Farkasinszky-Bbis (Bbis-),F,23.0,173.0,63.0,Summer,1968,Fencing,"Fencing Women's Foil, Team",Silver
HUN,Ildik Farkasinszky-Bbis (Bbis-),F,26.0,173.0,63.0,Summer,1972,Fencing,"Fencing Women's Foil, Individual",Silver
HUN,Ildik Farkasinszky-Bbis (Bbis-),F,26.0,173.0,63.0,Summer,1972,Fencing,"Fencing Women's Foil, Team",Silver
USA,Sandra Marie Farmer-Patrick (Miller-),F,29.0,173.0,63.0,Summer,1992,Athletics,Athletics Women's 400 metres Hurdles,Silver
RUS,Olga Aleksandrovna Fatkulina,F,24.0,172.0,62.0,Winter,2014,Speed Skating,Speed Skating Women's 500 metres,Silver
USA,Joy Lynn Fawcett (Biefeld-),F,32.0,165.0,59.0,Summer,2000,Football,Football Women's Football,Silver
URS,Tamara Stepanovna Fedosova-Pogozheva-Safonova,F,22.0,162.0,56.0,Summer,1968,Diving,Diving Women's Springboard,Silver
RUS,Svetlana Aleksandrovna Fedotkina,F,26.0,180.0,75.0,Winter,1994,Speed Skating,"Speed Skating Women's 1,500 metres",Silver
USA,Carol Feeney,F,27.0,180.0,77.0,Summer,1992,Rowing,Rowing Women's Coxless Fours,Silver
USA,Allyson Michelle Felix,F,18.0,168.0,56.0,Summer,2004,Athletics,Athletics Women's 200 metres,Silver
USA,Allyson Michelle Felix,F,22.0,168.0,56.0,Summer,2008,Athletics,Athletics Women's 200 metres,Silver
USA,Allyson Michelle Felix,F,30.0,168.0,56.0,Summer,2016,Athletics,Athletics Women's 400 metres,Silver
GBR,Heather Rame Fell,F,25.0,169.0,62.0,Summer,2008,Modern Pentathlon,Modern Pentathlon Women's Individual,Silver
SGP,Feng Tian Wei,F,21.0,163.0,55.0,Summer,2008,Table Tennis,Table Tennis Women's Team,Silver
AUT,Anna Fenninger (-Veith),F,24.0,166.0,64.0,Winter,2014,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
RUS,Svetlana Yevgenyevna Feofanova,F,24.0,164.0,52.0,Summer,2004,Athletics,Athletics Women's Pole Vault,Silver
USA,Mable Fergerson (-Winn),F,17.0,170.0,60.0,Summer,1972,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
BAH,"Deborah ""Debbie"" Ferguson-McKenzie",F,20.0,168.0,63.0,Summer,1996,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
POR,Vanessa de Sousa Fernandes,F,22.0,169.0,55.0,Summer,2008,Triathlon,Triathlon Women's Olympic Distance,Silver
GER,Christine Stephanie Ferneck,F,24.0,169.0,60.0,Summer,1992,Hockey,Hockey Women's Hockey,Silver
ARG,Mara Paz Ferrari,F,27.0,162.0,61.0,Summer,2000,Hockey,Hockey Women's Hockey,Silver
USA,Barbara Ann Ferrell (-Edmonson),F,21.0,159.0,47.0,Summer,1968,Athletics,Athletics Women's 100 metres,Silver
ESP,Beatriz Ferrer-Salat Serra de Migui,F,38.0,176.0,58.0,Summer,2004,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
AUS,Michelle Louise Ferris,F,19.0,171.0,77.0,Summer,1996,Cycling,Cycling Women's Sprint,Silver
AUS,Michelle Louise Ferris,F,23.0,171.0,77.0,Summer,2000,Cycling,Cycling Women's 500 metres Time Trial,Silver
GDR,Brigitte Fetzer (-Consuegra),F,24.0,196.0,85.0,Summer,1980,Volleyball,Volleyball Women's Volleyball,Silver
ITA,Rossella Fiamingo,F,25.0,167.0,50.0,Summer,2016,Fencing,"Fencing Women's epee, Individual",Silver
GER,Anja Fichtel-Mauritz (-Koper),F,23.0,175.0,62.0,Summer,1992,Fencing,"Fencing Women's Foil, Team",Silver
SUI,Michela Figini (-Camozzi),F,21.0,168.0,61.0,Winter,1988,Alpine Skiing,Alpine Skiing Women's Super G,Silver
BUL,Nadiya Filipova,F,20.0,159.0,46.0,Summer,1980,Rowing,Rowing Women's Coxed Fours,Silver
ITA,Alessia Filippi,F,21.0,186.0,63.0,Summer,2008,Swimming,Swimming Women's 800 metres Freestyle,Silver
USA,Jennie Lynn Finch (-Daigle),F,27.0,185.0,77.0,Summer,2008,Softball,Softball Women's Softball,Silver
USA,Sharon Evans Finneran (-Rittenhouse),F,18.0,161.0,50.0,Summer,1964,Swimming,Swimming Women's 400 metres Individual Medley,Silver
RUS,Tatyana Pavlovna Firova,F,21.0,174.0,59.0,Summer,2004,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
RUS,Tatyana Pavlovna Firova,F,25.0,174.0,59.0,Summer,2008,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
RUS,Tatyana Pavlovna Firova,F,29.0,174.0,59.0,Summer,2012,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
SWE,sa Nilla Maria Fischer,F,32.0,176.0,68.0,Summer,2016,Football,Football Women's Football,Silver
GDR,Birgit Fischer-Schmidt,F,26.0,172.0,69.0,Summer,1988,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Silver
GER,Birgit Fischer-Schmidt,F,30.0,172.0,69.0,Summer,1992,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
GER,Birgit Fischer-Schmidt,F,34.0,172.0,69.0,Summer,1996,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
GER,Birgit Fischer-Schmidt,F,42.0,172.0,69.0,Summer,2004,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
USA,"Jennifer Lee ""Jenny"" Fish (-Baker)",F,18.0,173.0,64.0,Winter,1968,Speed Skating,Speed Skating Women's 500 metres,Silver
NZL,Theresa Matauaina Fitzpatrick,F,21.0,168.0,75.0,Summer,2016,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver
CAN,Mildred Fizzell (-Walker),F,17.0,165.0,54.0,Summer,1932,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
USA,"Laura Jean ""Laurie"" Flachmeier (-Corbelli)",F,27.0,184.0,75.0,Summer,1984,Volleyball,Volleyball Women's Volleyball,Silver
USA,Shalane Flanagan (-Edwards),F,27.0,166.0,47.0,Summer,2008,Athletics,"Athletics Women's 10,000 metres",Silver
USA,Valerie S. Fleming,F,29.0,173.0,77.0,Winter,2006,Bobsleigh,Bobsleigh Women's Two,Silver
FRA,Laura lodie Flessel-Colovic,F,32.0,171.0,55.0,Summer,2004,Fencing,"Fencing Women's epee, Individual",Silver
GBR,"Deborah Kirsty ""Debbie"" Flood",F,24.0,177.0,76.0,Summer,2004,Rowing,Rowing Women's Quadruple Sculls,Silver
GBR,"Deborah Kirsty ""Debbie"" Flood",F,28.0,177.0,76.0,Summer,2008,Rowing,Rowing Women's Quadruple Sculls,Silver
USA,Tairia Flowers,F,27.0,170.0,73.0,Summer,2008,Softball,Softball Women's Softball,Silver
USA,LeLei Alofa Fonoimoana (-Moore),F,17.0,173.0,65.0,Summer,1976,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
ITA,Arianna Fontana,F,23.0,164.0,63.0,Winter,2014,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,Silver
CAN,Karen Denise Fonteyne,F,27.0,174.0,60.0,Summer,1996,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
NED,Nouchka Fontijn,F,28.0,180.0,75.0,Summer,2016,Boxing,Boxing Women's Middleweight,Silver
JAM,Shashalee Forbes,F,20.0,160.0,55.0,Summer,2016,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
BRA,"Miraildes ""Formiga"" Maciel Mota",F,26.0,162.0,53.0,Summer,2004,Football,Football Women's Football,Silver
BRA,"Miraildes ""Formiga"" Maciel Mota",F,30.0,162.0,53.0,Summer,2008,Football,Football Women's Football,Silver
USA,Julie Maurine Foudy,F,29.0,165.0,59.0,Summer,2000,Football,Football Women's Football,Silver
GBR,"June Florence Foulds-Paul (-Carroll, -Reynolds)",F,22.0,170.0,63.0,Summer,1956,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
USA,Hyleas Christine Fountain,F,27.0,170.0,64.0,Summer,2008,Athletics,Athletics Women's Heptathlon,Silver
USA,Francine Anne Fox,F,15.0,170.0,66.0,Summer,1964,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
AUS,"Jessica Esther ""Jess"" Fox",F,18.0,166.0,60.0,Summer,2012,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Silver
USA,Ruby Ellen Fox,F,38.0,172.0,68.0,Summer,1984,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Silver
BRA,Francielle Manoel Alberto,F,18.0,161.0,61.0,Summer,2008,Football,Football Women's Football,Silver
AUT,"Josefine ""Putzi"" Frandl (-Crotty)",F,25.0,168.0,68.0,Winter,1956,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
AUS,Dawn Lorraine Fraser,F,19.0,172.0,67.0,Summer,1956,Swimming,Swimming Women's 400 metres Freestyle,Silver
AUS,Dawn Lorraine Fraser,F,22.0,172.0,67.0,Summer,1960,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
AUS,Dawn Lorraine Fraser,F,22.0,172.0,67.0,Summer,1960,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
AUS,Dawn Lorraine Fraser,F,27.0,172.0,67.0,Summer,1964,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
USA,Gretchen Claudia Fraser (Kunigk-),F,28.0,163.0,53.0,Winter,1948,Alpine Skiing,Alpine Skiing Women's Combined,Silver
JAM,Shelly-Ann Fraser-Pryce,F,25.0,160.0,57.0,Summer,2012,Athletics,Athletics Women's 200 metres,Silver
JAM,Shelly-Ann Fraser-Pryce,F,25.0,160.0,57.0,Summer,2012,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
JAM,Shelly-Ann Fraser-Pryce,F,29.0,160.0,57.0,Summer,2016,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
ITA,Teresa Frassinetti,F,30.0,178.0,75.0,Summer,2016,Water Polo,Water Polo Women's Water Polo,Silver
USA,Linda Sue Fratianne,F,19.0,153.0,41.0,Winter,1980,Figure Skating,Figure Skating Women's Singles,Silver
JAM,Merlene Frazer,F,26.0,174.0,62.0,Summer,2000,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
CAN,Sylvie Frchette (-Van Strydonck),F,29.0,177.0,64.0,Summer,1996,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
AUS,Lucinda Fredericks (Murray-),F,42.0,180.0,62.0,Summer,2008,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
AUS,"Catherine Astrid Salome ""Cathy"" Freeman",F,23.0,164.0,56.0,Summer,1996,Athletics,Athletics Women's 400 metres,Silver
SUI,Tanya Frei (Zrcher-),F,29.0,166.0,59.0,Winter,2002,Curling,Curling Women's Curling,Silver
GER,Meike Freitag,F,17.0,186.0,71.0,Summer,1996,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
BUL,Antoaneta Nikolova Frenkeva,F,17.0,168.0,55.0,Summer,1988,Swimming,Swimming Women's 100 metres Breaststroke,Silver
GDR,Heike Friedrich,F,18.0,173.0,63.0,Summer,1988,Swimming,Swimming Women's 400 metres Freestyle,Silver
CAN,Mary Frizzell (-Thomasson),F,19.0,160.0,51.0,Summer,1932,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
URS,Inna Vasylivna Frolova,F,23.0,182.0,82.0,Summer,1988,Rowing,Rowing Women's Quadruple Sculls,Silver
UKR,Inna Vasylivna Frolova,F,31.0,182.0,82.0,Summer,1996,Rowing,Rowing Women's Quadruple Sculls,Silver
URS,Nina Nikolayevna Frolova,F,31.0,146.0,46.0,Summer,1980,Rowing,Rowing Women's Coxed Eights,Silver
USA,Lyndsey Fry,F,21.0,173.0,77.0,Winter,2014,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
CHN,Fu Baorong,F,30.0,166.0,57.0,Summer,2008,Hockey,Hockey Women's Hockey,Silver
CHN,Fu Mingxia,F,22.0,160.0,48.0,Summer,2000,Diving,Diving Women's Synchronized Springboard,Silver
ESP,Andrea Fuentes Fache,F,25.0,169.0,58.0,Summer,2008,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
ESP,Andrea Fuentes Fache,F,25.0,169.0,58.0,Summer,2008,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
ESP,Andrea Fuentes Fache,F,29.0,169.0,58.0,Summer,2012,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
JPN,Mizuki Fujii,F,23.0,160.0,60.0,Summer,2012,Badminton,Badminton Women's Doubles,Silver
JPN,Raika Fujii,F,26.0,165.0,54.0,Summer,2000,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
JPN,Yumiko Fujii,F,28.0,165.0,62.0,Summer,2000,Softball,Softball Women's Softball,Silver
JPN,Michiyo Fujimaru,F,25.0,165.0,55.0,Summer,2004,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
JPN,Ai Fukuhara,F,23.0,156.0,48.0,Summer,2012,Table Tennis,Table Tennis Women's Team,Silver
JPN,Miho Fukumoto,F,28.0,165.0,66.0,Summer,2012,Football,Football Women's Football,Silver
JPN,Sachiko Fukunaka,F,22.0,169.0,63.0,Summer,1968,Volleyball,Volleyball Women's Volleyball,Silver
USA,Amy Lynn Fuller (-Kearney),F,24.0,188.0,82.0,Summer,1992,Rowing,Rowing Women's Coxless Fours,Silver
GER,Zita-Eva Funkenhauser,F,26.0,180.0,63.0,Summer,1992,Fencing,"Fencing Women's Foil, Team",Silver
GBR,"Philippa Rachel ""Pippa"" Funnell (Nolan-)",F,31.0,168.0,68.0,Summer,2000,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
GBR,"Philippa Rachel ""Pippa"" Funnell (Nolan-)",F,35.0,168.0,68.0,Summer,2004,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
JPN,Makiko Furukawa,F,25.0,172.0,66.0,Summer,1972,Volleyball,Volleyball Women's Volleyball,Silver
BAH,Savatheda Fynes,F,21.0,165.0,64.0,Summer,1996,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
URS,Nina Viktorovna Fyodorova-Baldycheva,F,32.0,160.0,55.0,Winter,1980,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
RUS,Olga Olegovna Fyodorova-Stulneva,F,21.0,172.0,75.0,Summer,2004,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
ROU,Georgeta Gabor,F,14.0,142.0,37.0,Summer,1976,Gymnastics,Gymnastics Women's Team All-Around,Silver
RUS,Kamilla Yusufovna Gafurzyanova (-Vaksman),F,24.0,174.0,64.0,Summer,2012,Fencing,"Fencing Women's Foil, Team",Silver
USA,"Victoria ""Vicky"" Galindo",F,24.0,163.0,59.0,Summer,2008,Softball,Softball Women's Softball,Silver
RUS,"Rozaliya Ilfatovna ""Roza"" Galiyeva",F,19.0,150.0,38.0,Summer,1996,Gymnastics,Gymnastics Women's Team All-Around,Silver
RUS,Lyubov Vladimirovna Galkina,F,31.0,165.0,56.0,Summer,2004,Shooting,"Shooting Women's Air Rifle, 10 metres",Silver
RUS,Lyubov Vladimirovna Galkina,F,35.0,165.0,56.0,Summer,2008,Shooting,"Shooting Women's Air Rifle, 10 metres",Silver
USA,"Kimberly Ann ""Kim"" Gallagher",F,20.0,165.0,47.0,Summer,1984,Athletics,Athletics Women's 800 metres,Silver
PER,Miriam Gallardo,F,20.0,168.0,57.0,Summer,1988,Volleyball,Volleyball Women's Volleyball,Silver
ARG,Anabel Gambero Erdozain,F,28.0,165.0,58.0,Summer,2000,Hockey,Hockey Women's Hockey,Silver
RUS,Yekaterina Aleksandrovna Gamova,F,19.0,202.0,80.0,Summer,2000,Volleyball,Volleyball Women's Volleyball,Silver
RUS,Yekaterina Aleksandrovna Gamova,F,23.0,202.0,80.0,Summer,2004,Volleyball,Volleyball Women's Volleyball,Silver
ITA,Annapia Gandolfi,F,24.0,166.0,55.0,Summer,1988,Fencing,"Fencing Women's Foil, Team",Silver
KOR,Gang Cho-Hyeon,F,17.0,157.0,45.0,Summer,2000,Shooting,"Shooting Women's Air Rifle, 10 metres",Silver
GDR,Diana Gansky (Sachse-),F,24.0,184.0,92.0,Summer,1988,Athletics,Athletics Women's Discus Throw,Silver
CHN,Gao Hong,F,28.0,172.0,70.0,Summer,1996,Football,Football Women's Football,Silver
